"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(200,10)",1.0,0.39417214213353136,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.27062406161102937,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3356432484003574,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.36516720790916235,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.24093784425558715,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.34178498233332094,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.37399804303853046,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.24813088444645454,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.3481780296695467,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",0.0,0.4090658667163397,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2855232548165738,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3354871152955674,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.35452848398096765,Data Splitting,0.0851063829787234,0.02197802197802198,4,0.5,0.0
"(200,10)",0.5,0.2597585231115504,Naive,0.0851063829787234,0.04347826086956522,4,0.25,0.0
"(200,10)",1.0,0.3239724782436514,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.36455980955933126,Data Splitting,0.0449438202247191,0.0,2,0.5,0.0
"(200,10)",0.0,0.2348445226557422,Naive,0.0449438202247191,0.022727272727272724,2,0.0,0.0
"(200,10)",1.0,0.3101981893584358,Approx,0.0449438202247191,0.0,2,0.0,0.0
"(200,10)",1.0,0.3552627240301893,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",1.0,0.2651089068336968,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3309125397341082,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",1.0,0.3614575590993014,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.25749746636324095,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.32930261010975104,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.40784686316064733,Data Splitting,0.0851063829787234,0.02197802197802198,4,0.5,0.0
"(200,10)",0.0,0.2803968266198198,Naive,0.04347826086956522,0.02197802197802198,2,0.25,0.0
"(200,10)",1.0,0.36231843877979175,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3608899167234666,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.0,0.24888023348935046,Naive,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.33354092445074923,Approx,0.08602150537634408,0.02222222222222222,4,0.25,0.0
"(200,10)",1.0,0.34776087703492364,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2656000739591603,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.34244541011607776,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.3893365570891457,Data Splitting,0.05405405405405406,0.0,2,0.5,0.0
"(200,10)",0.0,0.285306209515581,Naive,0.05405405405405406,0.0273972602739726,2,0.0,0.0
"(200,10)",1.0,0.37164210361867367,Approx,0.05405405405405406,0.0,2,0.0,0.0
"(200,10)",1.0,0.4110662083577693,Data Splitting,0.05714285714285715,0.028985507246376812,2,0.5,0.0
"(200,10)",1.0,0.25455458382494484,Naive,0.05714285714285715,0.028985507246376812,2,0.5,0.0
"(200,10)",1.0,0.316152030204741,Approx,0.05714285714285715,0.028985507246376812,2,0.5,0.0
"(200,10)",1.0,0.40087629029039545,Data Splitting,0.05479452054794521,0.0,2,0.5,0.0
"(200,10)",0.0,0.2952321589228261,Naive,0.05479452054794521,0.02777777777777778,2,0.0,0.0
"(200,10)",0.0,0.3614765438869629,Approx,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",0.0,0.479587161976489,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.3100976015893703,Naive,0.10526315789473684,0.05405405405405406,4,0.5,0.0
"(200,10)",0.0,0.3823827695006315,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.3304138174836425,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.24769372065413175,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.3440181553369733,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3786856677217889,Data Splitting,0.05633802816901409,0.0,2,0.5,0.0
"(200,10)",1.0,0.26556875564908283,Naive,0.05633802816901409,0.02857142857142857,2,0.0,0.0
"(200,10)",1.0,0.3531704515267436,Approx,0.05633802816901409,0.0,2,0.0,0.0
"(200,10)",1.0,0.36909801274419907,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.5,0.2325164508978642,Naive,0.10526315789473684,0.05405405405405406,4,0.5,0.0
"(200,10)",1.0,0.3016285751297545,Approx,0.10526315789473684,0.0273972602739726,4,0.25,0.0
"(200,10)",1.0,0.38838229317535045,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.270156273598287,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.347974442173641,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3769624184998409,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",0.5,0.2483382331269717,Naive,0.08602150537634408,0.04395604395604395,4,0.0,0.0
"(200,10)",1.0,0.3378980418180219,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",1.0,0.34432819464768794,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.27023641222617045,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.3166441432393201,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3689429115293169,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.27495549092008253,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3543273068419328,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.410379878361503,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.2729397833304245,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.3736137890903547,Approx,0.10526315789473684,0.0,4,0.0,0.0
"(200,10)",1.0,0.38043951816704286,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.24829451948338724,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3159723121762702,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.36735069419547245,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2584714079668165,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3387125902776125,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.37199261189958144,Data Splitting,0.05405405405405406,0.0,2,0.5,0.0
"(200,10)",0.5,0.2740221261074448,Naive,0.10526315789473684,0.05405405405405406,4,0.0,0.0
"(200,10)",1.0,0.35071490824841456,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.39851987354596147,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2665127171165901,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.41822319897334304,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3762134808729945,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.25123303663193375,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.3292766530236537,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3564448928965911,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
