"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.24861575571070274,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",1.0,0.17469172485945603,Naive,0.02580645161290323,0.02580645161290323,4,1.0,0.0
"(400,20)",0.75,0.24333045318340746,Approx,0.05095541401273886,0.012987012987012988,8,0.25,0.0
"(400,20)",1.0,0.2605774305888707,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.18854904957523344,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.22720544476498397,Approx,0.041237113402061855,0.0,8,0.0,0.0
"(400,20)",1.0,0.2284508462625311,Data Splitting,0.012987012987012988,0.0,2,1.0,0.0
"(400,20)",0.5,0.18284146282112268,Naive,0.05095541401273886,0.05095541401273886,8,0.0,0.0
"(400,20)",0.7777777777777778,0.2229006889145236,Approx,0.09876543209876543,0.05063291139240506,18,0.5,0.19999999999999996
"(400,20)",1.0,0.2765820344654159,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.18672373209284948,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",0.875,0.26312586936459526,Approx,0.08938547486033518,0.023121387283236997,16,0.25,0.0
"(400,20)",1.0,0.23541058077708993,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.16983197527975102,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.23763467892749437,Approx,0.09045226130653267,0.020833333333333332,18,0.2222222222222222,0.0
"(400,20)",0.0,0.24320164244995277,Data Splitting,0.0,0.0,2,1.0,0.0
"(400,20)",0.6666666666666666,0.17843289249358296,Naive,0.04285714285714286,0.04285714285714286,6,0.0,1.0
"(400,20)",0.8888888888888888,0.2514215601281716,Approx,0.0821917808219178,0.02857142857142857,18,0.3333333333333333,0.33333333333333337
"(400,20)",1.0,0.24434784205225518,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.0,0.18805129701213485,Naive,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.5555555555555556,0.245438997032346,Approx,0.08641975308641976,0.02564102564102564,18,0.2857142857142857,0.33333333333333337
"(400,20)",1.0,0.25007383413733975,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.6666666666666666,0.1746370303094282,Naive,0.034482758620689655,0.034482758620689655,6,0.0,0.0
"(400,20)",1.0,0.21793297150221852,Approx,0.056818181818181816,0.011627906976744186,10,0.2,0.0
"(400,20)",1.0,0.24297433875285146,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.17706541160924688,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.24667595217662236,Approx,0.05128205128205127,0.020833333333333332,10,0.4,0.0
"(400,20)",1.0,0.24695134341462133,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.5,0.17754947775692181,Naive,0.02580645161290323,0.02580645161290323,4,1.0,0.0
"(400,20)",1.0,0.24942527867163305,Approx,0.062111801242236024,0.02580645161290323,16,0.4,0.0
"(400,20)",1.0,0.26987932821815785,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.3333333333333333,0.18176432007648582,Naive,0.034482758620689655,0.034482758620689655,6,1.0,0.0
"(400,20)",0.875,0.2385151627227337,Approx,0.07821229050279328,0.023121387283236997,16,0.2857142857142857,0.0
