"n,p",randomizer scale,coverage rate,avg length,F1 score,F1 score (post inf),E size,Selection power,Cond. power,Power post inf,FDP
"(400,20)",0.5,0.0,0.3412633445525961,0.045714285714285714,0.045714285714285714,8,0.023391812865497075,1.0,0.023391812865497075,0.0
"(400,20)",1.0,1.0,0.22954214559086125,0.12087912087912087,0.034482758620689655,22,0.06432748538011696,0.2727272727272727,0.017543859649122806,0.0
"(400,20)",2.0,0.8888888888888888,0.20026553166930547,0.4074074074074074,0.08938547486033518,90,0.2573099415204678,0.18181818181818182,0.04678362573099415,0.0
"(400,20)",3.0,0.8941176470588236,0.1854992208765915,0.6171875,0.1092896174863388,170,0.4619883040935672,0.12658227848101267,0.05847953216374269,0.16666666666666663
"(400,20)",4.0,0.9153846153846154,0.18066398915201679,0.7774086378737541,0.18085106382978725,260,0.6842105263157895,0.1452991452991453,0.09941520467836257,0.0
