"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.2546191917816047,Data Splitting,0.012987012987012988,0.0,2,1.0,0.0
"(400,20)",0.3333333333333333,0.1743630075214857,Naive,0.038461538461538464,0.038461538461538464,6,0.0,0.0
"(400,20)",0.8,0.23803517476064523,Approx,0.06329113924050632,0.02580645161290323,10,0.4,0.0
"(400,20)",0.0,0.27311895298739997,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.18542796868522152,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.8333333333333334,0.22758979247757974,Approx,0.061224489795918366,0.010471204188481674,12,0.16666666666666666,0.0
"(400,20)",1.0,0.2361680110825205,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.75,0.17450038258831357,Naive,0.041237113402061855,0.041237113402061855,8,0.0,0.0
"(400,20)",1.0,0.2357487867802429,Approx,0.09045226130653267,0.031088082901554404,18,0.3333333333333333,0.0
"(400,20)",1.0,0.25141028969669305,Data Splitting,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.0,0.1741109304823667,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.8,0.2411806224456478,Approx,0.05128205128205127,0.031088082901554404,10,0.6,0.0
"(400,20)",1.0,0.26810659618264776,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.18705619687533864,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",1.0,0.2480160143874842,Approx,0.061224489795918366,0.020833333333333332,12,0.3333333333333333,0.0
"(400,20)",1.0,0.2294020124335181,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.17471684484864364,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.23204467349948818,Approx,0.07106598984771574,0.010471204188481674,14,0.14285714285714285,0.0
"(400,20)",1.0,0.2696460833346839,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.1688018233249102,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",1.0,0.24324695452727832,Approx,0.06779661016949151,0.023121387283236997,12,0.3333333333333333,0.0
"(400,20)",0.6666666666666666,0.263772241564429,Data Splitting,0.031088082901554404,0.020833333333333332,6,1.0,0.0
"(400,20)",0.6666666666666666,0.18019709158857808,Naive,0.031088082901554404,0.031088082901554404,6,0.6666666666666666,0.0
"(400,20)",0.8333333333333334,0.2242326120741871,Approx,0.061224489795918366,0.031088082901554404,12,0.5,0.0
"(400,20)",1.0,0.26424222300868644,Data Splitting,0.014285714285714287,0.0,2,1.0,0.0
"(400,20)",0.0,0.17788373364236693,Naive,0.014285714285714287,0.014285714285714287,2,0.0,0.0
"(400,20)",0.875,0.2623979099962582,Approx,0.06802721088435373,0.014285714285714287,16,0.2,0.0
"(400,20)",1.0,0.25722032827617947,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.6666666666666666,0.17502820261202334,Naive,0.031088082901554404,0.031088082901554404,6,0.0,0.0
"(400,20)",0.8333333333333334,0.2280044860204832,Approx,0.061224489795918366,0.020833333333333332,12,0.3333333333333333,0.0
"(400,20)",1.0,0.2529724753986523,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.18851838455767939,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.9090909090909091,0.24955968511473137,Approx,0.10945273631840796,0.031088082901554404,22,0.2727272727272727,0.0
"(400,20)",1.0,0.24881413426021268,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.6666666666666666,0.1768597724320906,Naive,0.034482758620689655,0.034482758620689655,6,1.0,0.0
"(400,20)",1.0,0.2394486799840112,Approx,0.045714285714285714,0.011627906976744186,8,0.25,0.0
"(400,20)",1.0,0.243491777884537,Data Splitting,0.02580645161290323,0.0,4,1.0,0.0
"(400,20)",1.0,0.18203346421983377,Naive,0.012987012987012988,0.012987012987012988,2,0.0,0.0
"(400,20)",0.8888888888888888,0.2537835506271674,Approx,0.09876543209876543,0.012987012987012988,18,0.125,0.0
"(400,20)",1.0,0.2302070923743606,Data Splitting,0.023121387283236997,0.0,4,1.0,0.0
"(400,20)",1.0,0.17694739966532555,Naive,0.034482758620689655,0.034482758620689655,6,0.0,0.0
"(400,20)",1.0,0.2485817419463526,Approx,0.11049723756906078,0.023121387283236997,20,0.2,0.0
"(400,20)",1.0,0.27296125427436546,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.1875766715047529,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.8,0.25191539054673107,Approx,0.1,0.020833333333333332,20,0.2,0.0
"(400,20)",1.0,0.28029847753908965,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.18579712042182722,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.2509840807695235,Approx,0.05128205128205127,0.020833333333333332,10,0.4,0.0
"(400,20)",1.0,0.22930809942329713,Data Splitting,0.038461538461538464,0.0,2,1.0,0.0
"(400,20)",1.0,0.17704099250648755,Naive,0.07547169811320754,0.07547169811320754,4,0.0,0.0
"(400,20)",1.0,0.2336025057042085,Approx,0.15873015873015872,0.07547169811320754,24,0.4,0.0
"(400,20)",1.0,0.26395728316792044,Data Splitting,0.02173913043478261,0.02173913043478261,2,1.0,0.0
"(400,20)",0.3333333333333333,0.17498961828392137,Naive,0.06382978723404255,0.06382978723404255,6,1.0,0.0
"(400,20)",1.0,0.2338629884696828,Approx,0.12,0.10416666666666666,18,0.8333333333333334,0.0
"(400,20)",1.0,0.26181088681143805,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.18031086590150924,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.75,0.23033875331542827,Approx,0.041237113402061855,0.010471204188481674,8,0.25,0.0
"(400,20)",1.0,0.2506322845801737,Data Splitting,0.017241379310344827,0.0,2,1.0,0.0
"(400,20)",1.0,0.1824684134368939,Naive,0.017241379310344827,0.017241379310344827,2,0.0,0.0
"(400,20)",0.8888888888888888,0.24553795664411585,Approx,0.11290322580645162,0.050420168067226885,18,0.42857142857142855,0.25
"(400,20)",1.0,0.23191505074764307,Data Splitting,0.014492753623188404,0.0,2,1.0,0.0
"(400,20)",1.0,0.1983041047480341,Naive,0.014492753623188404,0.014492753623188404,2,0.0,0.0
"(400,20)",1.0,0.23294316150991282,Approx,0.04285714285714286,0.014492753623188404,6,0.3333333333333333,0.0
"(400,20)",1.0,0.26760950064951217,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.18315791135676504,Naive,0.041237113402061855,0.041237113402061855,8,1.0,0.0
"(400,20)",1.0,0.25064533925201377,Approx,0.08080808080808081,0.020833333333333332,16,0.25,0.0
"(400,20)",1.0,0.26112942265138167,Data Splitting,0.020833333333333332,0.010471204188481674,4,1.0,0.0
"(400,20)",0.0,0.1811254459082637,Naive,0.010471204188481674,0.010471204188481674,2,0.5,0.0
"(400,20)",0.8571428571428571,0.23754758052051378,Approx,0.07106598984771574,0.020833333333333332,14,0.2857142857142857,0.0
"(400,20)",1.0,0.23020237105090263,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.1772781853781491,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.24794087781051533,Approx,0.061224489795918366,0.031088082901554404,12,0.5,0.0
"(400,20)",1.0,0.2572605905775521,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1716155463406516,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",0.8,0.22573406108969665,Approx,0.05128205128205127,0.020833333333333332,10,0.4,0.0
"(400,20)",1.0,0.26324265484401405,Data Splitting,0.025641025641025647,0.012903225806451613,4,1.0,0.0
"(400,20)",1.0,0.17969293629819505,Naive,0.012903225806451613,0.012903225806451613,2,0.5,0.0
"(400,20)",1.0,0.23513304336514795,Approx,0.0625,0.0,12,0.0,0.0
"(400,20)",1.0,0.2495192899740648,Data Splitting,0.014492753623188404,0.014492753623188404,2,1.0,0.25
"(400,20)",0.25,0.18477316483351625,Naive,0.04255319148936171,0.04255319148936171,8,1.0,0.0
"(400,20)",0.8333333333333334,0.23771182393065857,Approx,0.13422818791946306,0.028368794326241134,24,0.2,0.5
"(400,20)",1.0,0.23589470033597193,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.6666666666666666,0.17171539387531928,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.9,0.2372982245103378,Approx,0.1,0.041237113402061855,20,0.4,0.0
"(400,20)",0.5,0.2596216584872583,Data Splitting,0.014492753623188406,0.014492753623188406,4,1.0,0.0
"(400,20)",0.5,0.17779301735805822,Naive,0.028985507246376812,0.028985507246376812,4,1.0,0.5
"(400,20)",0.7777777777777778,0.2575718589487655,Approx,0.06896551724137931,0.014492753623188406,18,0.2,0.5
"(400,20)",0.0,0.25522785475725157,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.18089278921527946,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.21542873926943085,Approx,0.020833333333333332,0.0,4,0.0,0.0
"(400,20)",1.0,0.2555390991753046,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.17524509133093827,Naive,0.045714285714285714,0.045714285714285714,8,0.0,0.0
"(400,20)",0.8888888888888888,0.2517490477769397,Approx,0.08888888888888889,0.056818181818181816,18,0.625,0.0
"(400,20)",1.0,0.2474800945994442,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.17713329354504337,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",1.0,0.2500197630275262,Approx,0.06741573033707865,0.023121387283236997,14,0.3333333333333333,0.0
"(400,20)",1.0,0.26422378160593385,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.1872044153402235,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",1.0,0.2519848469420959,Approx,0.1372549019607843,0.031088082901554404,28,0.21428571428571427,0.0
"(400,20)",1.0,0.2416414851456193,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.17068080446762043,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.23481179664829477,Approx,0.061224489795918366,0.010471204188481674,12,0.16666666666666666,0.0
"(400,20)",1.0,0.26187016816237446,Data Splitting,0.020833333333333332,0.0,4,1.0,0.0
"(400,20)",0.6666666666666666,0.17766615489563,Naive,0.031088082901554404,0.031088082901554404,6,0.0,0.0
"(400,20)",1.0,0.2457320045579861,Approx,0.1,0.031088082901554404,20,0.3,0.0
"(400,20)",1.0,0.2570419093465014,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.25,0.18672847918021085,Naive,0.041237113402061855,0.041237113402061855,8,1.0,0.0
"(400,20)",1.0,0.2426622495550145,Approx,0.08080808080808081,0.031088082901554404,16,0.375,0.0
"(400,20)",1.0,0.23606710633977934,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.5,0.1858952489093243,Naive,0.041237113402061855,0.041237113402061855,8,0.0,0.0
"(400,20)",0.9090909090909091,0.234687859427293,Approx,0.10945273631840796,0.031088082901554404,22,0.2727272727272727,0.0
"(400,20)",1.0,0.2623078425093475,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.17859616058247332,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.23572080444063598,Approx,0.09045226130653267,0.020833333333333332,18,0.2222222222222222,0.0
"(400,20)",1.0,0.26808572945773784,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.1768413352035228,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",0.8,0.21707025808370375,Approx,0.045454545454545456,0.034482758620689655,10,0.75,0.0
"(400,20)",1.0,0.25662912776055086,Data Splitting,0.01612903225806452,0.01612903225806452,2,1.0,0.0
"(400,20)",0.5,0.17589272959011637,Naive,0.032,0.032,4,1.0,0.0
"(400,20)",0.8888888888888888,0.22332421585800186,Approx,0.13636363636363635,0.078125,18,0.5555555555555556,0.0
