"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(1000,50)",1.0,0.15499723758792416,Data Splitting,0.024767801857585137,0.00625,4
"(1000,50)",0.8,0.1120294872929514,Naive,0.060790273556231,0.030864197530864196,10
"(1000,50)",0.8888888888888888,0.13809832971475336,Approx,0.0830860534124629,0.04281345565749235,18
"(1000,50)",0.75,0.16623223826135397,Data Splitting,0.01925391095066185,0.007263922518159806,8
"(1000,50)",0.42857142857142855,0.11266729055020862,Naive,0.03345280764635603,0.016867469879518072,14
"(1000,50)",0.9166666666666666,0.153532588200092,Approx,0.08266360505166476,0.026378896882494007,48
"(1000,50)",0.5,0.15909965298514622,Data Splitting,0.008359456635318703,0.00418848167539267,4
"(1000,50)",0.4,0.11030295975974502,Naive,0.016614745586708203,0.008350730688935283,10
"(1000,50)",0.96,0.15722987447589,Approx,0.0638085742771685,0.0145681581685744,50
"(1000,50)",1.0,0.15297613864541676,Data Splitting,0.005509641873278237,0.002758620689655172,2
"(1000,50)",1.0,0.10913304560114094,Naive,0.043243243243243246,0.02185792349726776,16
"(1000,50)",1.0,0.14536693443253706,Approx,0.08376963350785341,0.019151846785225718,40
"(1000,50)",1.0,0.14828459978151887,Data Splitting,0.005925925925925926,0.0014847809948032665,4
"(1000,50)",0.6666666666666666,0.10880398012340627,Naive,0.008875739644970414,0.004447739065974796,6
"(1000,50)",0.9375,0.1490979082664257,Approx,0.03773584905660377,0.007401924500370096,32
"(1000,50)",0.5,0.16210204075734203,Data Splitting,0.005641748942172073,0.001413427561837456,4
"(1000,50)",0.6666666666666666,0.10921394759202467,Naive,0.008450704225352112,0.004234297812279464,6
"(1000,50)",0.7272727272727273,0.15723899597764818,Approx,0.027855153203342614,0.0028248587570621473,22
"(1000,50)",1.0,0.155378448753718,Data Splitting,0.002320185614849188,0.0011607661056297154,2
"(1000,50)",0.5,0.1101729414545024,Naive,0.01384083044982699,0.006944444444444445,12
"(1000,50)",0.9375,0.14525067300575417,Approx,0.034207525655644236,0.006944444444444445,32
"(1000,50)",1.0,0.1607472674860663,Data Splitting,0.0047732696897374695,0.0023894862604540022,2
"(1000,50)",1.0,0.1080391984142134,Naive,0.014251781472684086,0.007151370679380214,6
"(1000,50)",1.0,0.15224099645012645,Approx,0.041860465116279076,0.007151370679380214,24
"(1000,50)",1.0,0.15827909976568488,Data Splitting,0.012799999999999999,0.006420545746388443,4
"(1000,50)",0.3333333333333333,0.11003070037867925,Naive,0.019138755980861243,0.009615384615384614,6
"(1000,50)",0.8333333333333334,0.1486338099377241,Approx,0.0669710806697108,0.022292993630573247,36
"(1000,50)",0.5,0.1548008755214989,Data Splitting,0.00980392156862745,0.004914004914004914,4
"(1000,50)",0.75,0.10825472840888,Naive,0.01951219512195122,0.00980392156862745,8
"(1000,50)",0.8181818181818182,0.1446611891323229,Approx,0.028776978417266185,0.00980392156862745,22
"(1000,50)",1.0,0.16862930418147437,Data Splitting,0.0028368794326241132,0.0014194464158978,2
"(1000,50)",0.25,0.10945344108531586,Naive,0.00847457627118644,0.004249291784702549,8
"(1000,50)",0.8,0.15167950782472472,Approx,0.057613168724279844,0.008480565371024734,50
"(1000,50)",1.0,0.15335652312349266,Data Splitting,0.0025173064820641915,0.0,2
"(1000,50)",0.75,0.10859019524984961,Naive,0.010031347962382446,0.005028284098051539,8
"(1000,50)",0.8823529411764706,0.1462918949737124,Approx,0.03701418877236274,0.008782936010037642,34
"(1000,50)",1.0,0.1509502641018005,Data Splitting,0.0029112081513828236,0.001456664238892935,2
"(1000,50)",0.75,0.10710222456449625,Naive,0.011594202898550725,0.005813953488372092,8
"(1000,50)",0.8947368421052632,0.1456430559813357,Approx,0.04255319148936171,0.010144927536231883,38
"(1000,50)",1.0,0.18502537595676477,Data Splitting,0.007504690431519699,0.0037593984962406013,2
"(1000,50)",1.0,0.1142666481885052,Naive,0.029684601113172542,0.014953271028037382,8
"(1000,50)",0.8823529411764706,0.14879178239859747,Approx,0.06371681415929203,0.014953271028037382,34
"(1000,50)",1.0,0.1723656091007782,Data Splitting,0.005390835579514825,0.002699055330634278,4
"(1000,50)",1.0,0.1141400605978413,Naive,0.016085790884718502,0.008075370121130552,12
"(1000,50)",0.9473684210526315,0.1557753701777638,Approx,0.047430830039525695,0.008075370121130552,38
"(1000,50)",1.0,0.15830218833400145,Data Splitting,0.005361930294906166,0.0026845637583892616,4
"(1000,50)",1.0,0.11103294241911187,Naive,0.021276595744680854,0.010695187165775402,16
"(1000,50)",0.95,0.14883850463110387,Approx,0.03926701570680628,0.01068804275217101,40
"(1000,50)",1.0,0.1605040667244858,Data Splitting,0.007858546168958742,0.001970443349753695,4
"(1000,50)",0.6666666666666666,0.11152276132861982,Naive,0.023391812865497075,0.011764705882352941,12
"(1000,50)",1.0,0.15175413840326413,Approx,0.05736137667304015,0.013712047012732615,32
"(1000,50)",1.0,0.1604298329315539,Data Splitting,0.008205128205128205,0.0041109969167523125,4
"(1000,50)",0.7272727272727273,0.11056163354531438,Naive,0.044310171198388724,0.02240325865580448,22
"(1000,50)",0.9032258064516129,0.15326884025403895,Approx,0.08518877057115198,0.030425963488843816,62
"(1000,50)",1.0,0.16097936653172468,Data Splitting,0.0036832412523020255,0.0018433179723502304,2
"(1000,50)",0.6,0.1088166439771248,Naive,0.018281535648994516,0.009182736455463728,10
"(1000,50)",0.875,0.14555194759898937,Approx,0.04301075268817203,0.011009174311926604,32
"(1000,50)",1.0,0.1496865170260338,Data Splitting,0.0026936026936026933,0.001347708894878706,2
"(1000,50)",0.3333333333333333,0.10657708879187565,Naive,0.008059100067159167,0.004037685060565276,6
"(1000,50)",0.8571428571428571,0.14239381284588454,Approx,0.016032064128256515,0.004037685060565276,14
"(1000,50)",1.0,0.16121571281877414,Data Splitting,0.010016694490818028,0.00502092050209205,6
"(1000,50)",0.4,0.11240056231067246,Naive,0.01663893510815308,0.008354218880534671,10
"(1000,50)",0.8333333333333334,0.1523042794963,Approx,0.03908794788273615,0.013333333333333332,36
"(1000,50)",1.0,0.15890996650371975,Data Splitting,0.005372733378106112,0.0026899798251513113,4
"(1000,50)",1.0,0.1105186925820707,Naive,0.008048289738430582,0.004032258064516129,6
"(1000,50)",0.9285714285714286,0.15227424615931984,Approx,0.031725049570389956,0.00804289544235925,28
