"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.2513911647891088,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.17610513511880332,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.6666666666666666,0.21431164359021718,Approx,0.031088082901554404,0.0,6,0.0,0.0
"(400,20)",1.0,0.23949667350954448,Data Splitting,0.03076923076923077,0.03076923076923077,2,1.0,0.0
"(400,20)",0.0,0.1748015411299394,Naive,0.03076923076923077,0.03076923076923077,2,1.0,0.0
"(400,20)",1.0,0.23283685158690687,Approx,0.11594202898550725,0.06060606060606061,10,0.5,0.0
"(400,20)",0.3333333333333333,0.24972454194430324,Data Splitting,0.031088082901554404,0.010471204188481674,6,1.0,0.0
"(400,20)",0.5,0.17481106200039737,Naive,0.020833333333333332,0.020833333333333332,4,0.3333333333333333,0.0
"(400,20)",0.9090909090909091,0.2380746207924659,Approx,0.10945273631840796,0.020833333333333332,22,0.18181818181818182,0.0
"(400,20)",1.0,0.27784394817746033,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.17897560157741357,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",1.0,0.24881734622139104,Approx,0.12087912087912087,0.034482758620689655,22,0.2727272727272727,0.0
"(400,20)",1.0,0.26599449956655713,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.17918177764156643,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.7142857142857143,0.25322297424902646,Approx,0.07106598984771574,0.020833333333333332,14,0.2857142857142857,0.0
"(400,20)",1.0,0.2382593185139849,Data Splitting,0.020833333333333332,0.010471204188481674,4,1.0,0.0
"(400,20)",1.0,0.16988914173129585,Naive,0.031088082901554404,0.031088082901554404,6,0.5,0.0
"(400,20)",1.0,0.21589659298809363,Approx,0.09045226130653267,0.031088082901554404,18,0.3333333333333333,0.0
"(400,20)",1.0,0.24073567022747855,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.3333333333333333,0.18862121092878711,Naive,0.034482758620689655,0.034482758620689655,6,1.0,0.0
"(400,20)",0.75,0.23878807062554652,Approx,0.045714285714285714,0.034482758620689655,8,0.75,0.0
"(400,20)",1.0,0.25605870974718753,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.1929162929717954,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.22128086910960643,Approx,0.061224489795918366,0.010471204188481674,12,0.16666666666666666,0.0
"(400,20)",1.0,0.28026341845923897,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.6666666666666666,0.1810044911389874,Naive,0.034482758620689655,0.034482758620689655,6,1.0,0.0
"(400,20)",1.0,0.24901590222921005,Approx,0.11049723756906078,0.023121387283236997,20,0.2,0.0
"(400,20)",1.0,0.2689764929332288,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.18570969190384948,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.7142857142857143,0.23228647089478013,Approx,0.07106598984771574,0.041237113402061855,14,0.5714285714285714,0.0
