"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(200,10)",1.0,0.32879633340138065,Data Splitting,0.0909090909090909,0.046511627906976744,2,0.5,0.0
"(200,10)",1.0,0.23534116064980076,Naive,0.0909090909090909,0.046511627906976744,2,0.5,0.0
"(200,10)",1.0,0.294906670417332,Approx,0.08695652173913042,0.046511627906976744,4,0.5,0.0
"(200,10)",1.0,0.3111179551659582,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.23896094557134495,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.2838757385081027,Approx,0.125,0.04347826086956522,6,0.3333333333333333,0.0
"(200,10)",1.0,0.3732779131392828,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.2507167307678334,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.35808934710132756,Approx,0.23529411764705882,0.0,12,0.0,0.0
"(200,10)",1.0,0.38185661054197373,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.273554387903457,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3477929763699525,Approx,0.2692307692307693,0.02197802197802198,14,0.07142857142857142,0.0
"(200,10)",1.0,0.3610761413387169,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.23845539149160255,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.30920184617072155,Approx,0.163265306122449,0.02197802197802198,8,0.125,0.0
"(200,10)",1.0,0.3047172579016715,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.24486173363940092,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",0.75,0.34063657567386496,Approx,0.163265306122449,0.02197802197802198,8,0.125,0.0
"(200,10)",1.0,0.36790135950456726,Data Splitting,0.0449438202247191,0.0,2,0.5,0.0
"(200,10)",0.0,0.27858761943729626,Naive,0.0449438202247191,0.022727272727272724,2,0.0,0.0
"(200,10)",1.0,0.3651575489905425,Approx,0.20618556701030927,0.0449438202247191,10,0.2,0.0
"(200,10)",1.0,0.36552095990589184,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
