"n,p",randomizer scale,coverage rate,avg length,F1 score,F1 score (post inf),E size,Selection power,Cond. power,Power post inf,FDP
"(400,20)",0.5,0.3333333333333333,0.3449658033400325,0.031088082901554404,0.010471204188481674,6,0.015789473684210527,0.3333333333333333,0.005263157894736842,0.0
"(400,20)",1.0,0.6666666666666666,0.2384518649988997,0.09045226130653267,0.010471204188481674,18,0.04736842105263158,0.1111111111111111,0.005263157894736842,0.0
"(400,20)",2.0,0.8857142857142857,0.19905007602745337,0.3111111111111111,0.07106598984771574,70,0.18421052631578946,0.2,0.03684210526315789,0.0
"(400,20)",3.0,0.9069767441860465,0.18703811605892415,0.6231884057971014,0.1372549019607843,172,0.45263157894736844,0.16279069767441862,0.07368421052631578,0.0
"(400,20)",4.0,0.8839285714285714,0.18284007062981358,0.7417218543046357,0.18181818181818182,224,0.5894736842105263,0.16964285714285715,0.1,0.0
