"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.2392840317757638,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.0,0.19190627185384135,Naive,0.011627906976744186,0.011627906976744186,2,0.0,0.0
"(400,20)",1.0,0.2457282875987469,Approx,0.07865168539325842,0.034482758620689655,14,0.42857142857142855,0.0
"(400,20)",1.0,0.24855183028140868,Data Splitting,0.020833333333333332,0.0,4,1.0,0.0
"(400,20)",0.5,0.17472164963204623,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",1.0,0.24001558684306804,Approx,0.08080808080808081,0.020833333333333332,16,0.25,0.0
"(400,20)",1.0,0.2831434333780782,Data Splitting,0.014598540145985401,0.014598540145985401,2,1.0,0.0
"(400,20)",0.0,0.20098325459055483,Naive,0.014598540145985401,0.014598540145985401,2,1.0,0.0
"(400,20)",1.0,0.2492072845572505,Approx,0.04285714285714286,0.014598540145985401,8,0.3333333333333333,0.0
"(400,20)",1.0,0.2566388566249732,Data Splitting,0.012903225806451613,0.0,2,1.0,0.0
"(400,20)",0.0,0.19866356536085664,Naive,0.012903225806451613,0.012903225806451613,2,0.0,0.0
"(400,20)",1.0,0.24996054544093965,Approx,0.062111801242236024,0.025641025641025647,14,0.4,0.0
"(400,20)",1.0,0.22238646492513608,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.0,0.17877407490205,Naive,0.05095541401273886,0.05095541401273886,8,1.0,0.0
"(400,20)",1.0,0.23226098540666673,Approx,0.09937888198757763,0.05095541401273886,16,0.5,0.0
"(400,20)",1.0,0.32378098678650097,Data Splitting,0.012903225806451613,0.0,2,1.0,0.0
"(400,20)",0.3333333333333333,0.18353499107508506,Naive,0.03821656050955414,0.03821656050955414,6,0.0,0.0
"(400,20)",0.7,0.2594675349170247,Approx,0.12195121951219512,0.06289308176100628,20,0.5,0.0
"(400,20)",1.0,0.26831242744875783,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.18150371570147214,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.875,0.24236993909395013,Approx,0.08080808080808081,0.010471204188481674,16,0.125,0.0
"(400,20)",1.0,0.24176325848708913,Data Splitting,0.020833333333333332,0.010471204188481674,4,1.0,0.0
"(400,20)",1.0,0.1706813365391387,Naive,0.020833333333333332,0.020833333333333332,4,0.5,0.0
"(400,20)",0.9090909090909091,0.24274069823842856,Approx,0.10945273631840796,0.020833333333333332,22,0.18181818181818182,0.0
"(400,20)",0.0,0.2797249450309595,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.3333333333333333,0.18796756514610494,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",1.0,0.23837952632362008,Approx,0.08080808080808081,0.020833333333333332,16,0.25,0.0
"(400,20)",1.0,0.2558048378941299,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.18967825997619542,Naive,0.011627906976744186,0.011627906976744186,2,0.0,0.0
"(400,20)",1.0,0.24549194130136795,Approx,0.05649717514124293,0.023121387283236997,12,0.4,0.0
"(400,20)",0.5,0.2729081321911886,Data Splitting,0.023121387283236997,0.011627906976744186,4,1.0,0.0
"(400,20)",0.3333333333333333,0.18220793360411494,Naive,0.034482758620689655,0.034482758620689655,6,0.5,0.0
"(400,20)",1.0,0.25408094305385426,Approx,0.07865168539325842,0.034482758620689655,14,0.42857142857142855,0.0
"(400,20)",1.0,0.2509754819042739,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.17650937300270192,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.2402337086454499,Approx,0.09045226130653267,0.041237113402061855,18,0.4444444444444444,0.0
"(400,20)",0.5,0.2783473697121527,Data Splitting,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.0,0.19477740525464582,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.8333333333333334,0.2348010312748016,Approx,0.061224489795918366,0.031088082901554404,12,0.5,0.0
"(400,20)",1.0,0.24171715775762448,Data Splitting,0.035398230088495575,0.0,4,1.0,0.0
"(400,20)",0.25,0.17558556214909182,Naive,0.06956521739130435,0.06956521739130435,8,0.0,0.0
"(400,20)",1.0,0.22024441925001798,Approx,0.09917355371900827,0.052631578947368425,20,0.5,0.0
"(400,20)",0.6666666666666666,0.2537863034570084,Data Splitting,0.031088082901554404,0.020833333333333332,6,1.0,0.0
"(400,20)",0.2,0.18156423276364814,Naive,0.05128205128205127,0.05128205128205127,10,0.6666666666666666,0.0
"(400,20)",0.9090909090909091,0.24301489909768545,Approx,0.10945273631840796,0.041237113402061855,22,0.36363636363636365,0.0
"(400,20)",1.0,0.26038532094319256,Data Splitting,0.01612903225806452,0.0,2,1.0,0.0
"(400,20)",1.0,0.17710169445743018,Naive,0.01612903225806452,0.01612903225806452,2,0.0,0.0
"(400,20)",1.0,0.22521568120308375,Approx,0.06299212598425198,0.01612903225806452,8,0.25,0.0
"(400,20)",0.0,0.23630778527859142,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.17140137021424717,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.22581500775624738,Approx,0.05128205128205127,0.020833333333333332,10,0.4,0.0
"(400,20)",1.0,0.25749536710382337,Data Splitting,0.023121387283236997,0.0,4,1.0,0.0
"(400,20)",1.0,0.19129720518577298,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",1.0,0.2660529150442522,Approx,0.11049723756906078,0.023121387283236997,20,0.2,0.0
"(400,20)",1.0,0.24248154893469775,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.3333333333333333,0.17288230869283394,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",1.0,0.24888265271755716,Approx,0.11881188118811882,0.020833333333333332,24,0.16666666666666666,0.0
"(400,20)",1.0,0.24466015195665547,Data Splitting,0.025641025641025647,0.012903225806451613,4,1.0,0.0
"(400,20)",0.5,0.17009146875085554,Naive,0.025641025641025647,0.025641025641025647,4,0.5,0.0
"(400,20)",1.0,0.24471567986129708,Approx,0.08588957055214724,0.025641025641025647,18,0.2857142857142857,0.0
"(400,20)",1.0,0.2231697283471698,Data Splitting,0.0,0.0,2,1.0,0.0
"(400,20)",1.0,0.16948256636844242,Naive,0.05,0.05,4,0.0,0.0
"(400,20)",1.0,0.22093640955913502,Approx,0.07228915662650603,0.05,10,0.6666666666666666,0.0
"(400,20)",1.0,0.2474833154218063,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.0,0.1713473664876927,Naive,0.011627906976744186,0.011627906976744186,2,0.0,0.0
"(400,20)",0.6666666666666666,0.23157468924661498,Approx,0.06779661016949151,0.034482758620689655,12,0.5,0.0
"(400,20)",1.0,0.27297478883010134,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.0,0.17659892733842641,Naive,0.011627906976744186,0.011627906976744186,2,0.0,0.0
"(400,20)",1.0,0.23992724714674668,Approx,0.056818181818181816,0.0,10,0.0,0.0
"(400,20)",1.0,0.2610035985988249,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.18403056159339834,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",1.0,0.24392203591001957,Approx,0.07865168539325842,0.023121387283236997,14,0.2857142857142857,0.0
"(400,20)",1.0,0.24665136480203567,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.17744867266990902,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",1.0,0.24493789370194347,Approx,0.06741573033707865,0.0,14,0.0,0.0
"(400,20)",0.0,0.24355468314688306,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.1885118097163679,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.22485477803394938,Approx,0.08080808080808081,0.010471204188481674,16,0.125,0.0
"(400,20)",1.0,0.26884796592433463,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.17762098599227993,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.2374364190116724,Approx,0.08080808080808081,0.010471204188481674,16,0.125,0.0
"(400,20)",1.0,0.2464179189298811,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.75,0.1852267633760873,Naive,0.041237113402061855,0.041237113402061855,8,1.0,0.0
"(400,20)",1.0,0.23662422187077836,Approx,0.061224489795918366,0.031088082901554404,12,0.5,0.0
"(400,20)",1.0,0.24934053819833868,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.18196790765119178,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",1.0,0.2354072205374276,Approx,0.09045226130653267,0.031088082901554404,18,0.3333333333333333,0.0
"(400,20)",1.0,0.2552466734483233,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.17009723535839735,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",1.0,0.2193304998633088,Approx,0.07865168539325842,0.011627906976744186,14,0.14285714285714285,0.0
"(400,20)",1.0,0.2518022320837241,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.16776951853217212,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",0.75,0.25330479451108956,Approx,0.041237113402061855,0.010471204188481674,8,0.25,0.0
"(400,20)",1.0,0.2489884335024709,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.16919587064398967,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",1.0,0.23688580896325806,Approx,0.06779661016949151,0.0,12,0.0,0.0
"(400,20)",1.0,0.24992369686268298,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.2,0.17664542564956912,Naive,0.05128205128205127,0.05128205128205127,10,1.0,0.0
"(400,20)",1.0,0.23317428036812352,Approx,0.1,0.05128205128205127,20,0.5,0.0
"(400,20)",0.5,0.2617190106699794,Data Splitting,0.028776978417266185,0.028776978417266185,4,1.0,0.0
"(400,20)",0.3333333333333333,0.18362227759825953,Naive,0.04285714285714286,0.04285714285714286,6,1.0,0.0
"(400,20)",0.9090909090909091,0.24118722729321043,Approx,0.12162162162162161,0.05673758865248227,22,0.4444444444444444,0.0
"(400,20)",1.0,0.2654063015857675,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.17953076891410205,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.6666666666666666,0.2461730274664343,Approx,0.06779661016949151,0.023121387283236997,12,0.3333333333333333,0.0
"(400,20)",1.0,0.25419721946311935,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.18117380117323806,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",1.0,0.23763950198489714,Approx,0.056818181818181816,0.011627906976744186,10,0.2,0.0
"(400,20)",1.0,0.273220193198512,Data Splitting,0.020833333333333332,0.0,2,1.0,0.0
"(400,20)",0.0,0.18394225048677837,Naive,0.020833333333333332,0.020833333333333332,2,0.0,0.0
