"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.2749880304211894,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.0,0.17988733516388344,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.75,0.2267385820598295,Approx,0.08938547486033518,0.045714285714285714,16,0.5,0.0
"(400,20)",0.0,0.2651225963081999,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.6666666666666666,0.17149136007660412,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",1.0,0.23579902445406534,Approx,0.07106598984771574,0.020833333333333332,14,0.2857142857142857,0.0
"(400,20)",0.0,0.24875923156236027,Data Splitting,0.01612903225806452,0.0,2,1.0,0.0
"(400,20)",0.0,0.182626360153812,Naive,0.01612903225806452,0.01612903225806452,2,0.0,0.0
"(400,20)",1.0,0.2171411603129037,Approx,0.078125,0.01612903225806452,10,0.2,0.0
"(400,20)",1.0,0.243171948401565,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.3333333333333333,0.17666948761651122,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",1.0,0.23740608957299683,Approx,0.061224489795918366,0.031088082901554404,12,0.5,0.0
"(400,20)",1.0,0.2386390338251636,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.16547402699915287,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.21193710054415532,Approx,0.05128205128205127,0.010471204188481674,10,0.2,0.0
"(400,20)",1.0,0.28728271836513425,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.177243050248642,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.2592093048830079,Approx,0.020833333333333332,0.010471204188481674,4,0.5,0.0
"(400,20)",1.0,0.28096921763295624,Data Splitting,0.023121387283236997,0.011627906976744186,4,1.0,0.0
"(400,20)",0.6666666666666666,0.1873516305421383,Naive,0.034482758620689655,0.034482758620689655,6,0.5,0.0
"(400,20)",0.8461538461538461,0.2518876516061975,Approx,0.14130434782608695,0.034482758620689655,26,0.23076923076923078,0.0
"(400,20)",1.0,0.2337706723547033,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1845399033574225,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.24089729974327492,Approx,0.07106598984771574,0.010471204188481674,14,0.14285714285714285,0.0
"(400,20)",1.0,0.24504539560308775,Data Splitting,0.025641025641025647,0.012903225806451613,4,1.0,0.0
"(400,20)",0.5,0.17736511990793932,Naive,0.025641025641025647,0.025641025641025647,4,0.5,0.0
"(400,20)",1.0,0.2578496357863605,Approx,0.1212121212121212,0.025641025641025647,22,0.2,0.0
"(400,20)",0.0,0.2974890817576711,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.5,0.18673809313004677,Naive,0.02580645161290323,0.02580645161290323,4,1.0,0.0
"(400,20)",0.5,0.23101798974581078,Approx,0.05095541401273886,0.038461538461538464,8,0.75,0.0
"(400,20)",1.0,0.28536327863092686,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.0,0.18477670188629203,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.875,0.24047528832842682,Approx,0.07821229050279328,0.056818181818181816,16,0.7142857142857143,0.0
"(400,20)",1.0,0.25004509084556487,Data Splitting,0.024390243902439022,0.024390243902439022,2,1.0,0.0
"(400,20)",1.0,0.1755183131215824,Naive,0.024390243902439022,0.024390243902439022,2,1.0,0.0
"(400,20)",1.0,0.23641667562673907,Approx,0.047619047619047616,0.0,6,0.0,0.0
"(400,20)",1.0,0.23647587208036677,Data Splitting,0.020833333333333332,0.0,4,1.0,0.0
"(400,20)",0.5,0.16555051437801843,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.8888888888888888,0.2262067095810435,Approx,0.09045226130653267,0.020833333333333332,18,0.2222222222222222,0.0
"(400,20)",1.0,0.2519800650941848,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",1.0,0.17524704105713512,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.8571428571428571,0.24834291641344494,Approx,0.07865168539325842,0.023121387283236997,14,0.2857142857142857,0.0
"(400,20)",1.0,0.24637961583514706,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.18028589123431196,Naive,0.045714285714285714,0.045714285714285714,8,0.0,0.0
"(400,20)",0.9,0.22968613950675665,Approx,0.11049723756906078,0.056818181818181816,20,0.5,0.0
"(400,20)",0.0,0.27677265931075645,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.1846287212633151,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.875,0.2396481560758256,Approx,0.08080808080808081,0.010471204188481674,16,0.125,0.0
"(400,20)",0.0,0.24310817517993036,Data Splitting,0.012987012987012988,0.0,2,1.0,0.0
"(400,20)",1.0,0.18241414486034113,Naive,0.012987012987012988,0.012987012987012988,2,0.0,0.0
"(400,20)",0.5,0.22611328192244018,Approx,0.02580645161290323,0.0,4,0.0,0.0
"(400,20)",1.0,0.26243105927226906,Data Splitting,0.020833333333333332,0.0,4,1.0,0.0
"(400,20)",0.5,0.1756456563796372,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",1.0,0.2630337283363175,Approx,0.10945273631840796,0.010471204188481674,22,0.09090909090909091,0.0
"(400,20)",1.0,0.27548508017231665,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.17867646699885883,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.8888888888888888,0.25184485977591775,Approx,0.09045226130653267,0.010471204188481674,18,0.1111111111111111,0.0
"(400,20)",1.0,0.2438488877972963,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.17606119436221862,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.8888888888888888,0.23757899344689765,Approx,0.07777777777777778,0.023121387283236997,18,0.2857142857142857,0.0
"(400,20)",1.0,0.21362967458513626,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.75,0.17032217317424514,Naive,0.041237113402061855,0.041237113402061855,8,0.0,0.0
"(400,20)",1.0,0.2405804376504514,Approx,0.1,0.0,20,0.0,0.0
"(400,20)",0.0,0.2473407978497893,Data Splitting,0.01639344262295082,0.0,2,1.0,0.0
"(400,20)",1.0,0.1785789020796608,Naive,0.032520325203252036,0.032520325203252036,4,0.0,0.0
"(400,20)",1.0,0.24250854957221113,Approx,0.06299212598425197,0.01639344262295082,12,0.25,0.0
"(400,20)",1.0,0.2530935876457242,Data Splitting,0.041237113402061855,0.020833333333333332,8,1.0,0.0
"(400,20)",1.0,0.17122438385955083,Naive,0.031088082901554404,0.031088082901554404,6,0.5,0.0
"(400,20)",1.0,0.24724828839543647,Approx,0.1,0.041237113402061855,20,0.4,0.0
"(400,20)",1.0,0.24054787260632796,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1810550887056842,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.2411404724641712,Approx,0.05128205128205127,0.010471204188481674,10,0.2,0.0
"(400,20)",1.0,0.25998096434214646,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.75,0.17609371693909362,Naive,0.05095541401273886,0.05095541401273886,8,1.0,0.0
"(400,20)",0.9,0.23158077625307955,Approx,0.1226993865030675,0.06329113924050632,20,0.5,0.0
"(400,20)",1.0,0.2840151184314104,Data Splitting,0.011695906432748537,0.0,2,1.0,0.0
"(400,20)",0.0,0.20032264368890082,Naive,0.011695906432748537,0.011695906432748537,2,0.0,0.0
"(400,20)",1.0,0.2333661429081167,Approx,0.04597701149425288,0.023255813953488372,8,0.5,0.0
"(400,20)",1.0,0.24413094168967303,Data Splitting,0.012987012987012988,0.0,2,1.0,0.0
"(400,20)",0.6666666666666666,0.1733952679671581,Naive,0.038461538461538464,0.038461538461538464,6,0.0,0.0
"(400,20)",1.0,0.2323563445220484,Approx,0.05063291139240506,0.012987012987012988,10,0.25,0.0
"(400,20)",1.0,0.2906499560837918,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.1694685478501995,Naive,0.011627906976744186,0.011627906976744186,2,0.0,0.0
"(400,20)",1.0,0.23832744947392437,Approx,0.07821229050279328,0.011627906976744186,16,0.14285714285714285,0.0
