"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(200,10)",1.0,0.46618259982084553,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.0,0.2781732592610545,Naive,0.08602150537634408,0.04395604395604395,4,0.5,0.0
"(200,10)",1.0,0.392521892863709,Approx,0.16494845360824742,0.02222222222222222,8,0.125,0.0
"(200,10)",1.0,0.3657717206790066,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.0,0.26189426106463803,Naive,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.75,0.33074527829171846,Approx,0.16494845360824742,0.02222222222222222,8,0.125,0.0
"(200,10)",1.0,0.3460214559322967,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.23010812932161032,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.33392006372517113,Approx,0.0851063829787234,0.0,4,0.0,0.0
"(200,10)",0.0,0.36705455455420116,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.2852981865867433,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.6,0.3485761033988326,Approx,0.19512195121951217,0.0273972602739726,10,0.125,0.0
"(200,10)",1.0,0.398955587928567,Data Splitting,0.06779661016949151,0.0,2,0.5,0.0
"(200,10)",0.0,0.26271378352168107,Naive,0.06779661016949151,0.034482758620689655,2,0.0,0.0
"(200,10)",1.0,0.34359340402070865,Approx,0.1846153846153846,0.034482758620689655,8,0.16666666666666666,0.0
"(200,10)",1.0,0.3366350285449549,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.23387391873862484,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.5,0.3276148108518288,Approx,0.10526315789473684,0.0,4,0.0,0.0
"(200,10)",1.0,0.35789171749654913,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.23736130882967277,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.32194719228705826,Approx,0.23529411764705882,0.02197802197802198,12,0.08333333333333333,0.0
"(200,10)",0.0,0.33824545681885304,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.239854729712431,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.29801708081195066,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.36444416010645503,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.2717815670913746,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",0.8,0.3428557863965634,Approx,0.19999999999999998,0.04347826086956522,10,0.2,0.0
"(200,10)",1.0,0.3534462570074822,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.0,0.2549698188341212,Naive,0.08602150537634408,0.04395604395604395,4,0.5,0.0
"(200,10)",1.0,0.2983299969541732,Approx,0.08602150537634408,0.02222222222222222,4,0.25,0.0
"(200,10)",1.0,0.37214120176213916,Data Splitting,0.05479452054794521,0.0,2,0.5,0.0
"(200,10)",0.0,0.25695008282629006,Naive,0.10666666666666667,0.05479452054794521,4,0.0,0.0
"(200,10)",0.8333333333333334,0.35266144985487174,Approx,0.2891566265060241,0.05479452054794521,12,0.16666666666666666,0.0
"(200,10)",1.0,0.36314644782634176,Data Splitting,0.08602150537634408,0.02222222222222222,4,0.5,0.0
"(200,10)",0.0,0.2686977598789223,Naive,0.04395604395604395,0.02222222222222222,2,0.25,0.0
"(200,10)",1.0,0.3596398500180801,Approx,0.1443298969072165,0.0,8,0.0,0.0
"(200,10)",1.0,0.3663105007164677,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.5,0.24865432795344464,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.3266931647024721,Approx,0.163265306122449,0.04347826086956522,8,0.25,0.0
"(200,10)",1.0,0.37477310416471565,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",1.0,0.25005558103367753,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.30425197727861364,Approx,0.08602150537634408,0.02222222222222222,4,0.25,0.0
"(200,10)",0.0,0.4273432122019739,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2732172577686246,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",0.7142857142857143,0.36500779214637674,Approx,0.2692307692307693,0.04347826086956522,14,0.14285714285714285,0.0
"(200,10)",1.0,0.3423166068357533,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.21263402117999808,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.29907780473010587,Approx,0.125,0.0,6,0.0,0.0
"(200,10)",1.0,0.27563621622762147,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.2187755873485248,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.2875124173316777,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.3489346569041134,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2593713421776731,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3177873870454414,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.3862131682314776,Data Splitting,0.06779661016949151,0.0,2,0.5,0.0
"(200,10)",1.0,0.25504054661566183,Naive,0.06779661016949151,0.034482758620689655,2,0.0,0.0
"(200,10)",1.0,0.3296065002729111,Approx,0.09523809523809525,0.0,6,0.0,0.0
"(200,10)",1.0,0.3928606132338735,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.2563945533653183,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.3679448109822737,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.28188066632504827,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",1.0,0.23049558376117363,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3097265338002542,Approx,0.12631578947368421,0.0,6,0.0,0.0
"(200,10)",1.0,0.3643339803479316,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.25163907907832456,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.30562291035167943,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.3933970557395685,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.24611630755885394,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.33382358198642836,Approx,0.23529411764705882,0.02197802197802198,12,0.08333333333333333,0.0
"(200,10)",1.0,0.3526489430170666,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2756047423004799,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.3463015426355562,Approx,0.125,0.04347826086956522,6,0.3333333333333333,0.0
"(200,10)",1.0,0.3524869859965106,Data Splitting,0.0449438202247191,0.022727272727272724,2,0.5,0.0
"(200,10)",0.0,0.2544900436457648,Naive,0.0449438202247191,0.022727272727272724,2,0.5,0.0
"(200,10)",0.75,0.34865862734934805,Approx,0.16842105263157897,0.0449438202247191,8,0.25,0.0
"(200,10)",1.0,0.40738343496028206,Data Splitting,0.06666666666666667,0.03508771929824561,4,0.5,0.0
"(200,10)",0.0,0.254233289288455,Naive,0.13333333333333333,0.0689655172413793,4,0.5,0.0
"(200,10)",1.0,0.3483635634785185,Approx,0.1875,0.03508771929824561,8,0.16666666666666666,0.0
"(200,10)",1.0,0.3570662665442772,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.3109930720979133,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.37730435819201397,Approx,0.23529411764705882,0.02197802197802198,12,0.08333333333333333,0.0
"(200,10)",1.0,0.3405327467095985,Data Splitting,0.05405405405405406,0.0,2,0.5,0.0
"(200,10)",0.0,0.2523766673510767,Naive,0.05405405405405406,0.0273972602739726,2,0.0,0.0
"(200,10)",1.0,0.31953119901457655,Approx,0.15384615384615385,0.0273972602739726,6,0.16666666666666666,0.0
"(200,10)",1.0,0.30483524397430756,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.23014524886529225,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.2991276585993157,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
