"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.2658477091002944,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.6,0.17662366491907705,Naive,0.06329113924050632,0.06329113924050632,10,1.0,0.0
"(400,20)",0.8,0.23277352184984382,Approx,0.1226993865030675,0.0875,20,0.7,0.0
"(400,20)",1.0,0.2881222926208031,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.75,0.187425682016589,Naive,0.041237113402061855,0.041237113402061855,8,0.0,0.0
"(400,20)",1.0,0.26582116005293893,Approx,0.1,0.031088082901554404,20,0.3,0.0
"(400,20)",0.0,0.2517548765376177,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.17105001605411352,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",1.0,0.24649630695431116,Approx,0.07821229050279328,0.011627906976744186,16,0.14285714285714285,0.0
"(400,20)",1.0,0.25584869635290475,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.17998645558806542,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.8333333333333334,0.24519764269722832,Approx,0.13114754098360656,0.045714285714285714,24,0.3333333333333333,0.0
"(400,20)",1.0,0.21153149119001052,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.0,0.17376992254132312,Naive,0.011627906976744186,0.011627906976744186,2,0.0,0.0
"(400,20)",0.8,0.22548818050365654,Approx,0.056818181818181816,0.0,10,0.0,0.0
"(400,20)",0.0,0.2609209313729529,Data Splitting,0.020833333333333332,0.0,4,1.0,0.0
"(400,20)",1.0,0.17869762088562666,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",0.8888888888888888,0.26108482827889695,Approx,0.09045226130653267,0.020833333333333332,18,0.2222222222222222,0.0
"(400,20)",1.0,0.23196543899433802,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.16622210682598437,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",0.6666666666666666,0.22956141654040163,Approx,0.06779661016949151,0.0,12,0.0,0.0
"(400,20)",1.0,0.24442344245419778,Data Splitting,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.5,0.1739515299030785,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",1.0,0.2425098147775655,Approx,0.12087912087912087,0.023121387283236997,22,0.18181818181818182,0.0
"(400,20)",1.0,0.32880250709581704,Data Splitting,0.012987012987012988,0.0,2,1.0,0.0
"(400,20)",0.3333333333333333,0.17938066480724013,Naive,0.038461538461538464,0.038461538461538464,6,0.0,0.0
"(400,20)",1.0,0.25062514428639937,Approx,0.11042944785276074,0.05095541401273886,20,0.4444444444444444,0.0
"(400,20)",1.0,0.233803387030743,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.18070088932420827,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.21997870942233022,Approx,0.05128205128205127,0.010471204188481674,10,0.2,0.0
"(400,20)",1.0,0.23179455528067197,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.17108951720762325,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.2259516815616718,Approx,0.031088082901554404,0.010471204188481674,6,0.3333333333333333,0.0
"(400,20)",1.0,0.26601432485865906,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.177493860343348,Naive,0.045714285714285714,0.045714285714285714,8,0.0,0.0
"(400,20)",0.8181818181818182,0.25119857725336897,Approx,0.12087912087912087,0.045714285714285714,22,0.36363636363636365,0.0
"(400,20)",0.6666666666666666,0.25565732998268437,Data Splitting,0.034482758620689655,0.011627906976744186,6,1.0,0.0
"(400,20)",0.25,0.17501087865281692,Naive,0.045714285714285714,0.045714285714285714,8,0.3333333333333333,0.0
"(400,20)",0.8888888888888888,0.234262234568396,Approx,0.1,0.056818181818181816,18,0.5555555555555556,0.0
"(400,20)",0.0,0.24066995220538023,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.1727537437614352,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",0.8571428571428571,0.23913863652385994,Approx,0.07865168539325842,0.023121387283236997,14,0.2857142857142857,0.0
"(400,20)",1.0,0.25378956304373135,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.5,0.17078633332893894,Naive,0.02580645161290323,0.02580645161290323,4,1.0,0.0
"(400,20)",1.0,0.22417515637437826,Approx,0.1226993865030675,0.02580645161290323,20,0.2,0.0
"(400,20)",1.0,0.2582682572030985,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.18164964227373018,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",1.0,0.24146148476002022,Approx,0.09944751381215469,0.034482758620689655,20,0.3333333333333333,0.0
"(400,20)",0.0,0.2911491064838,Data Splitting,0.012903225806451613,0.012903225806451613,2,1.0,0.0
"(400,20)",0.0,0.1875517355337334,Naive,0.012903225806451613,0.012903225806451613,2,1.0,0.0
"(400,20)",1.0,0.2433907703500252,Approx,0.07500000000000001,0.012903225806451613,12,0.16666666666666666,0.0
"(400,20)",1.0,0.23313033647765213,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.17313741565184498,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.2506960690091125,Approx,0.05128205128205127,0.031088082901554404,10,0.6,0.0
"(400,20)",1.0,0.2693199733059602,Data Splitting,0.034482758620689655,0.011627906976744186,6,1.0,0.0
"(400,20)",0.5,0.18201279208965387,Naive,0.023121387283236997,0.023121387283236997,4,0.3333333333333333,0.0
"(400,20)",1.0,0.23626963596809494,Approx,0.07865168539325842,0.023121387283236997,14,0.2857142857142857,0.0
"(400,20)",1.0,0.2253985896087917,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.17370907091865162,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
