"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(200,10)",1.0,0.3765403611485541,Data Splitting,0.09523809523809523,0.0,2,0.5,0.0
"(200,10)",0.0,0.26331311790575007,Naive,0.09523809523809523,0.04878048780487806,2,0.0,0.0
"(200,10)",1.0,0.3451017207637126,Approx,0.09523809523809523,0.04878048780487806,2,0.5,0.0
"(200,10)",1.0,0.36493795322742895,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.23036010415932479,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.33175779652903575,Approx,0.0851063829787234,0.0,4,0.0,0.0
"(200,10)",1.0,0.4638219858659405,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.30677203017030796,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.5,0.37106500663438347,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.3523341433294809,Data Splitting,0.05405405405405406,0.0,2,0.5,0.0
"(200,10)",0.0,0.26858859370869126,Naive,0.05405405405405406,0.0273972602739726,2,0.0,0.0
"(200,10)",1.0,0.35651352265381464,Approx,0.10526315789473684,0.0,4,0.0,0.0
"(200,10)",1.0,0.384230570281281,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.26493446150877514,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.346258263085874,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.35074705455454414,Data Splitting,0.05555555555555556,0.028169014084507043,2,0.5,0.0
"(200,10)",0.0,0.2388817659112793,Naive,0.05555555555555556,0.028169014084507043,2,0.5,0.0
"(200,10)",1.0,0.2999270694173057,Approx,0.05555555555555556,0.028169014084507043,2,0.5,0.0
"(200,10)",0.0,0.46288889007933853,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.3014271084698634,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.35388473413389054,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.3440195627043673,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.6666666666666666,0.2656189907392065,Naive,0.125,0.06451612903225806,6,0.0,0.0
"(200,10)",1.0,0.34611309764757037,Approx,0.125,0.0,6,0.0,0.0
"(200,10)",0.0,0.403692272235029,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.24440656944302624,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.29072245022608656,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3996570660940411,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.2590687027975679,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.3089994659074959,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3601779179410866,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",0.0,0.2588729370681974,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",0.0,0.3994913868503035,Approx,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.32957174855774796,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.0,0.275868027130031,Naive,0.08602150537634408,0.04395604395604395,4,0.5,0.0
"(200,10)",1.0,0.32360498852020936,Approx,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.3165062732950925,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.22927186149347745,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.287019560245787,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.35946855286406004,Data Splitting,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",0.0,0.2587163632910958,Naive,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",1.0,0.32621613167996016,Approx,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",1.0,0.3612710830157987,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.27567033248179307,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3455640494358173,Approx,0.0851063829787234,0.0,4,0.0,0.0
"(200,10)",0.0,0.3642301029350128,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.2436788975202701,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.32535442444097956,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.424383695095104,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.0,0.27821934348264576,Naive,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.34047276378608166,Approx,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.4142935667995047,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.25502894399596143,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.32956530737754347,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",0.0,0.427925991430485,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.3333333333333333,0.2441145236724501,Naive,0.125,0.06451612903225806,6,0.5,0.0
"(200,10)",1.0,0.324975397334426,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.4039954480689365,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2555612683055114,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.30815511529231715,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.46162791176373064,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.3015989040916506,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3665116062466921,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3224819672580068,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.25113552064950423,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.3264397646363957,Approx,0.0851063829787234,0.0,4,0.0,0.0
"(200,10)",1.0,0.296797461929426,Data Splitting,0.05555555555555556,0.0,2,0.5,0.0
"(200,10)",0.0,0.23318336670768325,Naive,0.05555555555555556,0.028169014084507043,2,0.0,0.0
"(200,10)",1.0,0.31195447205809207,Approx,0.05555555555555556,0.0,2,0.0,0.0
"(200,10)",1.0,0.3452519604785327,Data Splitting,0.0449438202247191,0.0,2,0.5,0.0
"(200,10)",0.0,0.2553136638593346,Naive,0.08791208791208792,0.0449438202247191,4,0.0,0.0
"(200,10)",1.0,0.32440141257381483,Approx,0.0449438202247191,0.0,2,0.0,0.0
"(200,10)",0.0,0.3320380314116897,Data Splitting,0.07999999999999999,0.04081632653061225,2,0.5,0.0
"(200,10)",0.0,0.2660360746633531,Naive,0.07999999999999999,0.04081632653061225,2,0.5,0.0
"(200,10)",0.5,0.3323129548470231,Approx,0.15384615384615385,0.04081632653061225,4,0.25,0.0
