"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.2587857607481202,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1755540013051498,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.875,0.24110857294808588,Approx,0.08080808080808081,0.020833333333333332,16,0.25,0.0
"(400,20)",1.0,0.2354887517767199,Data Splitting,0.014285714285714287,0.0,2,1.0,0.0
"(400,20)",1.0,0.18289146836085163,Naive,0.028368794326241138,0.028368794326241138,4,0.0,0.0
"(400,20)",0.875,0.23681467977852083,Approx,0.09523809523809523,0.028368794326241138,16,0.2857142857142857,0.0
"(400,20)",1.0,0.23548182644014076,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.18011113693740494,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.8,0.2420242934988769,Approx,0.05128205128205127,0.020833333333333332,10,0.4,0.0
"(400,20)",1.0,0.24428979173823723,Data Splitting,0.03636363636363636,0.018348623853211007,4,1.0,0.0
"(400,20)",0.0,0.1771237875940726,Naive,0.018348623853211007,0.018348623853211007,2,0.5,0.0
"(400,20)",0.9090909090909091,0.24024625102663952,Approx,0.15126050420168063,0.07079646017699115,22,0.4444444444444444,0.19999999999999996
"(400,20)",0.5,0.22472974883479743,Data Splitting,0.020833333333333332,0.010471204188481674,4,1.0,0.0
"(400,20)",0.6666666666666666,0.16678060279858178,Naive,0.031088082901554404,0.031088082901554404,6,0.5,0.0
"(400,20)",0.875,0.23549592248618123,Approx,0.08080808080808081,0.010471204188481674,16,0.125,0.0
"(400,20)",1.0,0.27300668583998605,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.1823124798133866,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.2499058113714319,Approx,0.10945273631840796,0.010471204188481674,22,0.09090909090909091,0.0
"(400,20)",0.0,0.27080628129886514,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.19899598530794946,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",0.75,0.25184349777282117,Approx,0.08080808080808081,0.020833333333333332,16,0.25,0.0
"(400,20)",1.0,0.22723712102946622,Data Splitting,0.012903225806451613,0.0,2,1.0,0.0
"(400,20)",0.0,0.16744040899173304,Naive,0.012903225806451613,0.012903225806451613,2,0.0,0.0
"(400,20)",0.8,0.2397520820319869,Approx,0.06289308176100628,0.012903225806451613,10,0.2,0.0
"(400,20)",1.0,0.267114074401723,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1728343640922574,Naive,0.031088082901554404,0.031088082901554404,6,0.0,0.0
"(400,20)",1.0,0.2497431036790097,Approx,0.07106598984771574,0.031088082901554404,14,0.42857142857142855,0.0
"(400,20)",1.0,0.2570245756534107,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.17976543507215054,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.8,0.23724831446820308,Approx,0.05128205128205127,0.020833333333333332,10,0.4,0.0
"(400,20)",1.0,0.23732300441254423,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.18215079888155553,Naive,0.045714285714285714,0.045714285714285714,8,0.0,0.0
"(400,20)",0.9,0.24939305945078197,Approx,0.09944751381215469,0.034482758620689655,20,0.3333333333333333,0.0
"(400,20)",1.0,0.23743798043909914,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.1731662187935576,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.8571428571428571,0.2300510246542447,Approx,0.06741573033707865,0.023121387283236997,14,0.3333333333333333,0.0
"(400,20)",1.0,0.2557253659341016,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.5,0.1861577051741488,Naive,0.02580645161290323,0.02580645161290323,4,1.0,0.0
"(400,20)",0.8,0.23409985713343726,Approx,0.11042944785276074,0.038461538461538464,20,0.3333333333333333,0.0
"(400,20)",1.0,0.2485853957214725,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.1762410010642498,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.23829706306078544,Approx,0.031088082901554404,0.010471204188481674,6,0.3333333333333333,0.0
"(400,20)",1.0,0.2408373781426908,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1635584419648972,Naive,0.031088082901554404,0.031088082901554404,6,0.0,0.0
"(400,20)",1.0,0.23605525535978827,Approx,0.07106598984771574,0.010471204188481674,14,0.14285714285714285,0.0
"(400,20)",1.0,0.2736986485283363,Data Splitting,0.01612903225806452,0.01612903225806452,2,1.0,0.0
"(400,20)",0.3333333333333333,0.18819188690592195,Naive,0.047619047619047616,0.047619047619047616,6,1.0,0.0
"(400,20)",0.8888888888888888,0.23382788898227977,Approx,0.13636363636363635,0.06299212598425198,18,0.4444444444444444,0.0
"(400,20)",1.0,0.25276411778551644,Data Splitting,0.034482758620689655,0.023121387283236997,6,1.0,0.0
"(400,20)",0.75,0.178929095722832,Naive,0.045714285714285714,0.045714285714285714,8,0.6666666666666666,0.0
"(400,20)",0.9,0.2500175407112393,Approx,0.11049723756906078,0.045714285714285714,20,0.4,0.0
"(400,20)",1.0,0.25815997457101075,Data Splitting,0.014598540145985401,0.0,2,1.0,0.0
"(400,20)",0.5,0.18045315743452642,Naive,0.028985507246376812,0.028985507246376812,4,0.0,0.0
"(400,20)",0.8888888888888888,0.2594443365266353,Approx,0.09655172413793102,0.028985507246376812,18,0.2857142857142857,0.0
"(400,20)",1.0,0.2748273608092072,Data Splitting,0.014598540145985401,0.014598540145985401,2,1.0,0.0
"(400,20)",1.0,0.18755810820569718,Naive,0.014598540145985401,0.014598540145985401,2,1.0,0.0
"(400,20)",1.0,0.25877619879783526,Approx,0.08391608391608392,0.014598540145985401,14,0.16666666666666666,0.0
"(400,20)",1.0,0.27946388035072256,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",1.0,0.18551736213980746,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",1.0,0.2522119829685121,Approx,0.06779661016949151,0.023121387283236997,12,0.3333333333333333,0.0
"(400,20)",1.0,0.24725580245703888,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.17596271681131415,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",0.8181818181818182,0.24354548742537954,Approx,0.10989010989010989,0.023121387283236997,22,0.2,0.0
"(400,20)",1.0,0.2838743634628884,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.6666666666666666,0.1776110278339894,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.8888888888888888,0.23603957993401725,Approx,0.09045226130653267,0.010471204188481674,18,0.1111111111111111,0.0
"(400,20)",1.0,0.2326175170207781,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1683071413355839,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",0.8333333333333334,0.23672682282013935,Approx,0.061224489795918366,0.010471204188481674,12,0.16666666666666666,0.0
"(400,20)",1.0,0.24772181622667788,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.0,0.17982446205736768,Naive,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",1.0,0.2266398834914123,Approx,0.034482758620689655,0.011627906976744186,6,0.3333333333333333,0.0
"(400,20)",1.0,0.2331066058712382,Data Splitting,0.0,0.0,2,1.0,0.5
"(400,20)",0.0,0.16782219552186886,Naive,0.011560693641618498,0.011560693641618498,4,0.0,0.0
"(400,20)",0.6666666666666666,0.21757945545406998,Approx,0.022988505747126436,0.0,6,0.0,1.0
"(400,20)",1.0,0.2415832173980153,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.1657279723359102,Naive,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.2266830250607879,Approx,0.08080808080808081,0.020833333333333332,16,0.25,0.0
"(400,20)",1.0,0.2513592601968111,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.18310308981602463,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.9,0.23602160895187724,Approx,0.1,0.041237113402061855,20,0.4,0.0
"(400,20)",0.0,0.2451264256726507,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1768734127383588,Naive,0.031088082901554404,0.031088082901554404,6,0.0,0.0
"(400,20)",0.8571428571428571,0.25266270082239567,Approx,0.07106598984771574,0.031088082901554404,14,0.42857142857142855,0.0
"(400,20)",1.0,0.2502228389078385,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",1.0,0.1838635450901088,Naive,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.875,0.23102436830636336,Approx,0.07821229050279328,0.023121387283236997,16,0.2857142857142857,0.0
"(400,20)",0.5,0.26980400791416354,Data Splitting,0.020833333333333332,0.0,4,1.0,0.0
"(400,20)",0.0,0.1919908706639174,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.8571428571428571,0.24522210306830888,Approx,0.07106598984771574,0.020833333333333332,14,0.2857142857142857,0.0
"(400,20)",1.0,0.2303394293388525,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.6666666666666666,0.18217973384691,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",1.0,0.22143846610270054,Approx,0.05128205128205127,0.020833333333333332,10,0.4,0.0
"(400,20)",1.0,0.2380107650823972,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.5,0.18037990098454265,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",1.0,0.2421339941757565,Approx,0.07106598984771574,0.0,14,0.0,0.0
"(400,20)",0.0,0.2594761370889173,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.6666666666666666,0.18178946822752917,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.8888888888888888,0.24013059478412574,Approx,0.09045226130653267,0.041237113402061855,18,0.4444444444444444,0.0
"(400,20)",1.0,0.22850769230704368,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.3333333333333333,0.17386213865525388,Naive,0.034482758620689655,0.034482758620689655,6,1.0,0.0
"(400,20)",0.8571428571428571,0.22116141964450373,Approx,0.06741573033707865,0.034482758620689655,14,0.5,0.0
"(400,20)",1.0,0.25726368871184535,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.3333333333333333,0.18416620308892293,Naive,0.031088082901554404,0.031088082901554404,6,1.0,0.0
"(400,20)",0.875,0.2504576878507074,Approx,0.08080808080808081,0.020833333333333332,16,0.25,0.0
"(400,20)",1.0,0.25733496184274307,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.75,0.17863913525985503,Naive,0.041237113402061855,0.041237113402061855,8,0.0,0.0
"(400,20)",1.0,0.22886997432096626,Approx,0.07106598984771574,0.020833333333333332,14,0.2857142857142857,0.0
"(400,20)",1.0,0.2534025323544987,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.8333333333333334,0.17388964127069653,Naive,0.061224489795918366,0.061224489795918366,12,1.0,0.0
"(400,20)",0.875,0.2187094523666374,Approx,0.08080808080808081,0.041237113402061855,16,0.5,0.0
"(400,20)",1.0,0.23265409683556493,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.18148667177261196,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",0.8,0.25798210196663673,Approx,0.11049723756906078,0.034482758620689655,20,0.3,0.0
"(400,20)",1.0,0.23141346463820317,Data Splitting,0.014285714285714287,0.0,2,1.0,0.0
"(400,20)",0.8,0.1746769918157173,Naive,0.06944444444444445,0.06944444444444445,10,0.0,0.0
"(400,20)",0.8571428571428571,0.2350845465679711,Approx,0.09589041095890412,0.028368794326241138,14,0.2857142857142857,0.0
"(400,20)",1.0,0.23340152341412718,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.5,0.17916707588976344,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.75,0.233166381008762,Approx,0.045714285714285714,0.023121387283236997,8,0.5,0.0
"(400,20)",1.0,0.27029571135346686,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.3333333333333333,0.1812279746592841,Naive,0.038461538461538464,0.038461538461538464,6,1.0,0.0
"(400,20)",0.9,0.23423568132172137,Approx,0.1226993865030675,0.038461538461538464,20,0.3,0.0
"(400,20)",1.0,0.24685039318175694,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1614912968249522,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",1.0,0.2386450055683963,Approx,0.09045226130653267,0.010471204188481674,18,0.1111111111111111,0.0
"(400,20)",0.0,0.28724270729081397,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.0,0.19569132351473753,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.7142857142857143,0.2630139036954377,Approx,0.07106598984771574,0.010471204188481674,14,0.14285714285714285,0.0
"(400,20)",0.5,0.25913513296870305,Data Splitting,0.020833333333333332,0.010471204188481674,4,1.0,0.0
"(400,20)",0.0,0.18554651491542556,Naive,0.010471204188481674,0.010471204188481674,2,0.5,0.0
"(400,20)",0.9,0.25929930041213106,Approx,0.1,0.010471204188481674,20,0.1,0.0
"(400,20)",1.0,0.2366874579835093,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",1.0,0.1859352710886915,Naive,0.011627906976744186,0.011627906976744186,2,0.0,0.0
"(400,20)",0.5,0.2206488142508121,Approx,0.023121387283236997,0.0,4,0.0,0.0
"(400,20)",1.0,0.2240982496160468,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1837955933205568,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",0.8,0.2399375765612315,Approx,0.05128205128205127,0.0,10,0.0,0.0
"(400,20)",1.0,0.2637468907059618,Data Splitting,0.01612903225806452,0.01612903225806452,2,1.0,0.0
"(400,20)",0.0,0.1795773105158921,Naive,0.01612903225806452,0.01612903225806452,2,1.0,0.0
"(400,20)",1.0,0.2385916193851191,Approx,0.06299212598425198,0.01612903225806452,8,0.25,0.0
"(400,20)",1.0,0.24688142828221962,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.0,0.17724584964825668,Naive,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",1.0,0.2360571185051593,Approx,0.05649717514124293,0.023121387283236997,12,0.4,0.0
"(400,20)",1.0,0.2774854656243707,Data Splitting,0.020833333333333332,0.010471204188481674,4,1.0,0.0
"(400,20)",0.6666666666666666,0.1787288984011767,Naive,0.031088082901554404,0.031088082901554404,6,0.5,0.0
"(400,20)",0.8888888888888888,0.24725583870701387,Approx,0.09045226130653267,0.041237113402061855,18,0.4444444444444444,0.0
"(400,20)",1.0,0.2390147475195043,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",0.5,0.1788495653664187,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",1.0,0.2551485315291669,Approx,0.05128205128205127,0.010471204188481674,10,0.2,0.0
