"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(200,10)",1.0,0.40996388781286236,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2873983174320651,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3624375940336483,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.4044899740587622,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.28103484987366256,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.34945505657211323,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.4473101693440755,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.0,0.28657144156985165,Naive,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.33543585529024156,Approx,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.3688612403583458,Data Splitting,0.06666666666666667,0.03389830508474576,2,0.5,0.0
"(200,10)",0.0,0.2703739265666355,Naive,0.06666666666666667,0.03389830508474576,2,0.5,0.0
"(200,10)",1.0,0.36998487506554323,Approx,0.06451612903225806,0.03389830508474576,4,0.5,0.0
"(200,10)",0.0,0.33867925453307735,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.2608930422705047,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.2959276884908595,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.42347353031600543,Data Splitting,0.08602150537634408,0.0,4,0.5,0.0
"(200,10)",0.0,0.2723976699503128,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3591029652653278,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",1.0,0.4388287626851508,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.26092649828865677,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3288392022652202,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.4718019412296208,Data Splitting,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",0.5,0.2825839926400423,Naive,0.08602150537634408,0.04395604395604395,4,0.5,0.0
"(200,10)",1.0,0.35278932322915507,Approx,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.4193409348437871,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.28339925247519443,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.363186219033396,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.40347863965769953,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.25779157891566407,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3325504006898253,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.36756155815274966,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",0.0,0.2342333701762446,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3144834842199696,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",1.0,0.33788145675400805,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2913406534616738,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3473561923033498,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.37454824339544524,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.28105272646979407,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.35067882474521217,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
