"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(1000,50)",1.0,0.1681834532576251,Data Splitting,0.004750593824228029,0.0023781212841854937,2
"(1000,50)",1.0,0.11272062607148144,Naive,0.023529411764705882,0.011834319526627219,10
"(1000,50)",0.9333333333333333,0.15984733818226585,Approx,0.04597701149425287,0.004750593824228029,30
"(1000,50)",1.0,0.1576559895452812,Data Splitting,0.0026845637583892616,0.001343183344526528,2
"(1000,50)",0.3333333333333333,0.11088817478986153,Naive,0.008032128514056224,0.004024144869215292,6
"(1000,50)",0.8571428571428571,0.15326639359621225,Approx,0.02902374670184697,0.004024144869215292,28
"(1000,50)",1.0,0.15732414658781793,Data Splitting,0.0066555740432612314,0.0033333333333333335,2
"(1000,50)",0.6666666666666666,0.10782439724567557,Naive,0.019834710743801654,0.009966777408637873,6
"(1000,50)",1.0,0.14274310307674506,Approx,0.06420545746388442,0.013266998341625208,24
"(1000,50)",1.0,0.1558214887021173,Data Splitting,0.0022123893805309734,0.0011068068622025456,2
"(1000,50)",0.6,0.10752911244743446,Naive,0.011013215859030838,0.005521811154058531,10
"(1000,50)",0.8571428571428571,0.15025027799966004,Approx,0.030534351145038167,0.005521811154058531,28
"(1000,50)",1.0,0.15779497312671836,Data Splitting,0.017660044150110372,0.0044444444444444444,4
"(1000,50)",0.3333333333333333,0.11227867670099768,Naive,0.026373626373626374,0.013274336283185839,6
"(1000,50)",0.9333333333333333,0.14956846362374246,Approx,0.08350730688935282,0.026373626373626374,30
"(1000,50)",1.0,0.15480855136444316,Data Splitting,0.024922118380062308,0.009419152276295134,8
"(1000,50)",0.8333333333333334,0.11203084468788171,Naive,0.03715170278637771,0.018750000000000003,12
"(1000,50)",0.875,0.15210842994773446,Approx,0.04804804804804805,0.009389671361502348,32
"(1000,50)",1.0,0.1655669720226259,Data Splitting,0.0028089887640449437,0.0,2
"(1000,50)",0.4,0.10833863024991139,Naive,0.0111731843575419,0.005606166783461808,10
"(1000,50)",0.9166666666666666,0.15238334258015013,Approx,0.04897959183673469,0.011180992313067786,48
"(1000,50)",1.0,0.15631586227501248,Data Splitting,0.0069264069264069255,0.0034692107545533394,4
"(1000,50)",1.0,0.11026992701957603,Naive,0.017226528854435832,0.00865051903114187,10
"(1000,50)",0.9285714285714286,0.1434860348977026,Approx,0.04410517387616625,0.010371650821089025,28
"(1000,50)",1.0,0.14929665785870624,Data Splitting,0.003929273084479371,0.0019665683382497543,2
"(1000,50)",0.8,0.11035460770887755,Naive,0.01949317738791423,0.009794319294809012,10
"(1000,50)",0.875,0.14268863993997488,Approx,0.04961832061068703,0.011741682974559686,32
"(1000,50)",1.0,0.15565377628946575,Data Splitting,0.0064516129032258064,0.0032310177705977385,2
"(1000,50)",1.0,0.11153425784604325,Naive,0.025559105431309903,0.012861736334405146,8
"(1000,50)",0.8636363636363636,0.15045102248129402,Approx,0.09667673716012085,0.022364217252396165,44
"(1000,50)",1.0,0.15675833794190586,Data Splitting,0.011204481792717087,0.005617977528089888,2
"(1000,50)",0.16666666666666666,0.11161493690079925,Naive,0.054495912806539516,0.02770083102493075,12
"(1000,50)",0.9047619047619048,0.14588541649161998,Approx,0.12090680100755666,0.059945504087193464,42
"(1000,50)",1.0,0.1599114135209287,Data Splitting,0.0064,0.0032051282051282046,2
"(1000,50)",0.6666666666666666,0.1122795245185158,Naive,0.019077901430842606,0.009584664536741214,6
"(1000,50)",0.8181818181818182,0.14317595480545336,Approx,0.037209302325581395,0.009554140127388535,22
"(1000,50)",1.0,0.15637985870993942,Data Splitting,0.003717472118959108,0.0018604651162790697,2
"(1000,50)",0.75,0.11025899566286157,Naive,0.014787430683918669,0.007421150278293135,8
"(1000,50)",0.875,0.14948440958202808,Approx,0.0325497287522604,0.011090573012939002,32
"(1000,50)",1.0,0.16188638393757313,Data Splitting,0.0038722168441432717,0.0,2
"(1000,50)",1.0,0.10861538361578603,Naive,0.015399422521655439,0.007729468599033817,8
"(1000,50)",0.8666666666666667,0.15238078721920176,Approx,0.030160226201696515,0.0038647342995169085,30
"(1000,50)",1.0,0.1650584825098646,Data Splitting,0.007233273056057866,0.0,2
"(1000,50)",0.6666666666666666,0.1141855263334013,Naive,0.021543985637342906,0.010830324909747294,6
"(1000,50)",0.9,0.15651187413792556,Approx,0.06768189509306262,0.021543985637342906,40
"(1000,50)",1.0,0.17281309784933252,Data Splitting,0.0087527352297593,0.0043859649122807015,2
"(1000,50)",0.6666666666666666,0.11130110198396855,Naive,0.051391862955032126,0.026030368763557486,12
"(1000,50)",0.8823529411764706,0.1445005507773229,Approx,0.08997955010224948,0.030237580993520523,34
"(1000,50)",1.0,0.1561402030265267,Data Splitting,0.0,0.0,2
"(1000,50)",0.6666666666666666,0.1073938478239969,Naive,0.020134228187919462,0.01011804384485666,6
"(1000,50)",0.9230769230769231,0.14907353718155386,Approx,0.04545454545454546,0.01346801346801347,26
"(1000,50)",0.0,0.14862207623183182,Data Splitting,0.009049773755656108,0.0,2
"(1000,50)",0.8,0.11386751806411881,Naive,0.044444444444444446,0.02247191011235955,10
"(1000,50)",0.9444444444444444,0.1506584265125861,Approx,0.09243697478991596,0.02242152466367713,36
"(1000,50)",1.0,0.16008535946046298,Data Splitting,0.0033388981636060097,0.0,2
"(1000,50)",1.0,0.11222620979988795,Naive,0.006666666666666666,0.0033388981636060097,4
"(1000,50)",0.8888888888888888,0.15097715474729193,Approx,0.04220779220779221,0.009983361064891847,36
"(1000,50)",1.0,0.15843131040967207,Data Splitting,0.0,0.0,2
"(1000,50)",0.6,0.108868262995706,Naive,0.019305019305019305,0.009699321047526674,10
"(1000,50)",0.8125,0.14474311089435501,Approx,0.04158790170132325,0.009699321047526674,32
"(1000,50)",1.0,0.1508795417183273,Data Splitting,0.003311258278145695,0.0016570008285004144,2
"(1000,50)",0.8,0.10692156174677492,Naive,0.01644736842105263,0.008257638315441785,10
"(1000,50)",0.9166666666666666,0.15051299307799285,Approx,0.04784688995215311,0.011532125205930806,48
"(1000,50)",1.0,0.16763767532187565,Data Splitting,0.016,0.008032128514056224,4
"(1000,50)",0.6,0.11192573526614095,Naive,0.03162055335968379,0.015968063872255488,10
"(1000,50)",0.9285714285714286,0.15198597964898858,Approx,0.05343511450381679,0.015968063872255488,28
"(1000,50)",1.0,0.14517391104934527,Data Splitting,0.0031496062992125984,0.0,2
"(1000,50)",1.0,0.10723889344971826,Naive,0.01564945226917058,0.007855459544383346,10
"(1000,50)",0.8333333333333334,0.15115026416902683,Approx,0.04294478527607363,0.004720692368214005,36
"(1000,50)",1.0,0.15492510967109124,Data Splitting,0.0035492457852706297,0.0,2
"(1000,50)",0.5,0.1112192361183666,Naive,0.0070859167404783,0.0035492457852706297,4
"(1000,50)",0.9166666666666666,0.14757205696912254,Approx,0.020887728459530023,0.003546099290780142,24
"(1000,50)",1.0,0.1610761402460195,Data Splitting,0.0021152829190904283,0.0010582010582010583,2
"(1000,50)",0.6,0.11050263928893889,Naive,0.010531858873091101,0.005279831045406548,10
"(1000,50)",1.0,0.1526748256920893,Approx,0.03324675324675325,0.0031712473572938693,36
