"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(200,10)",1.0,0.36163002500060043,Data Splitting,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.0,0.3017417188624598,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.8333333333333334,0.34689089560043035,Approx,0.2380952380952381,0.0273972602739726,12
"(200,10)",1.0,0.4099859155419472,Data Splitting,0.0851063829787234,0.02197802197802198,4
"(200,10)",0.0,0.29059328640354826,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3360982272420892,Approx,0.19999999999999998,0.02197802197802198,10
"(200,10)",1.0,0.3743499543220889,Data Splitting,0.04545454545454545,0.022988505747126436,2
"(200,10)",0.0,0.24696026353094788,Naive,0.04545454545454545,0.022988505747126436,2
"(200,10)",0.75,0.30391632157261717,Approx,0.14893617021276595,0.022988505747126436,8
"(200,10)",1.0,0.3749655530267837,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",0.0,0.2562709554053282,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.34796379024934954,Approx,0.14634146341463414,0.0,10
"(200,10)",1.0,0.34733906029383055,Data Splitting,0.05555555555555556,0.0,2
"(200,10)",0.0,0.2319425778527172,Naive,0.05555555555555556,0.028169014084507043,2
"(200,10)",1.0,0.3400305531374226,Approx,0.15384615384615383,0.0,8
"(200,10)",0.0,0.32392175032937576,Data Splitting,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.0,0.2676271237637377,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.6666666666666666,0.30900212422946344,Approx,0.15384615384615385,0.0273972602739726,6
"(200,10)",1.0,0.3802685381507669,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.2572488766202575,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.32900360239756865,Approx,0.19999999999999998,0.04347826086956522,10
"(200,10)",1.0,0.3240493554389995,Data Splitting,0.0689655172413793,0.0,2
"(200,10)",1.0,0.25047369387970164,Naive,0.0689655172413793,0.03508771929824561,2
"(200,10)",1.0,0.3176282665228415,Approx,0.13333333333333333,0.03508771929824561,4
"(200,10)",1.0,0.3121610077127871,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",1.0,0.2512732583640532,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3274679119012567,Approx,0.0851063829787234,0.02197802197802198,4
"(200,10)",1.0,0.4315058000643518,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.2726406523050193,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.34663021745483363,Approx,0.0851063829787234,0.0,4
"(200,10)",1.0,0.35700806458919315,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",1.0,0.26150832412956254,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3671864269413521,Approx,0.125,0.0,6
"(200,10)",1.0,0.36197761356207014,Data Splitting,0.0689655172413793,0.03508771929824561,2
"(200,10)",0.0,0.26662254548382847,Naive,0.13333333333333333,0.0689655172413793,4
"(200,10)",1.0,0.3447754409818109,Approx,0.19354838709677416,0.03508771929824561,6
"(200,10)",1.0,0.35974491408325265,Data Splitting,0.0449438202247191,0.0,2
"(200,10)",1.0,0.24758939551993772,Naive,0.0449438202247191,0.022727272727272724,2
"(200,10)",1.0,0.3523019892407903,Approx,0.1075268817204301,0.0,6
"(200,10)",1.0,0.3725351741708144,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.24394967688427693,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.28794745691266777,Approx,0.0851063829787234,0.02197802197802198,4
"(200,10)",0.0,0.37486076062994156,Data Splitting,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.0,0.2634874282807287,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.6666666666666666,0.356983387473287,Approx,0.15384615384615385,0.0273972602739726,6
"(200,10)",1.0,0.35296527814627243,Data Splitting,0.05555555555555556,0.0,2
"(200,10)",0.0,0.2738691278799344,Naive,0.05555555555555556,0.028169014084507043,2
"(200,10)",1.0,0.3255564886021447,Approx,0.17948717948717952,0.0,8
"(200,10)",1.0,0.3942957629387997,Data Splitting,0.08602150537634408,0.0,4
"(200,10)",0.0,0.27324190651791636,Naive,0.04395604395604395,0.02222222222222222,2
"(200,10)",1.0,0.3374720707078161,Approx,0.1443298969072165,0.04395604395604395,8
"(200,10)",1.0,0.40822899047456573,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2613640101369803,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.316688820883268,Approx,0.163265306122449,0.0,8
"(200,10)",1.0,0.38651193547395757,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2871992483575114,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3350029771063684,Approx,0.04347826086956522,0.0,2
"(200,10)",1.0,0.3836833573308411,Data Splitting,0.0,0.0,2
"(200,10)",0.0,0.2666923515686441,Naive,0.0,0.0,2
"(200,10)",0.6,0.34320594394714976,Approx,0.19512195121951217,0.02702702702702703,10
"(200,10)",1.0,0.35676654299834015,Data Splitting,0.06666666666666667,0.0,2
"(200,10)",1.0,0.2518638229625649,Naive,0.06666666666666667,0.03389830508474576,2
"(200,10)",1.0,0.3107138313703476,Approx,0.12903225806451613,0.0,4
"(200,10)",0.0,0.39335412441873785,Data Splitting,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.0,0.2821102592221997,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.3333333333333333,0.3302182605549269,Approx,0.15384615384615385,0.0273972602739726,6
"(200,10)",1.0,0.34211494970354994,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.5,0.24430434889702235,Naive,0.0851063829787234,0.04347826086956522,4
"(200,10)",0.6666666666666666,0.31283653789614513,Approx,0.125,0.02197802197802198,6
"(200,10)",1.0,0.33725124279645047,Data Splitting,0.044444444444444446,0.0,2
"(200,10)",0.0,0.2743773020618489,Naive,0.044444444444444446,0.02247191011235955,2
"(200,10)",0.8333333333333334,0.32483420942801483,Approx,0.24000000000000002,0.02247191011235955,12
"(200,10)",1.0,0.3884639686036222,Data Splitting,0.04395604395604395,0.02222222222222222,2
"(200,10)",0.0,0.25244341957664473,Naive,0.08602150537634408,0.04395604395604395,4
"(200,10)",0.75,0.3327366909801644,Approx,0.16494845360824742,0.02222222222222222,8
"(400,20)",1.0,0.25554676832517315,Data Splitting,0.011627906976744186,0.005830903790087463,2
"(400,20)",0.0,0.18440499572200675,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",1.0,0.24304970403304,Approx,0.045714285714285714,0.005830903790087463,8
"(400,20)",1.0,0.22596247548535792,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",1.0,0.17397313046960067,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.25620681081847624,Approx,0.061224489795918366,0.0,12
"(400,20)",1.0,0.2551773637334827,Data Splitting,0.020887728459530026,0.005263157894736842,4
"(400,20)",0.0,0.18556386011761625,Naive,0.010498687664041993,0.005263157894736842,2
"(400,20)",1.0,0.21911388815215993,Approx,0.05141388174807199,0.005263157894736842,10
"(400,20)",1.0,0.23010866389183016,Data Splitting,0.012987012987012988,0.006514657980456026,2
"(400,20)",0.0,0.16391674874651896,Naive,0.012987012987012988,0.006514657980456026,2
"(400,20)",1.0,0.23106286895558434,Approx,0.05095541401273886,0.006514657980456026,8
"(400,20)",1.0,0.2523200973582437,Data Splitting,0.010498687664041993,0.0,2
"(400,20)",0.0,0.18588482107668264,Naive,0.010498687664041993,0.005263157894736842,2
"(400,20)",0.8571428571428571,0.2623931062800503,Approx,0.07124681933842239,0.005263157894736842,14
"(400,20)",1.0,0.23637531073859955,Data Splitting,0.011661807580174927,0.005847953216374269,2
"(400,20)",1.0,0.1622575901355089,Naive,0.011661807580174927,0.005847953216374269,2
"(400,20)",0.6666666666666666,0.22578909053294113,Approx,0.0345821325648415,0.005847953216374269,6
"(400,20)",1.0,0.23428515019198856,Data Splitting,0.011661807580174927,0.005847953216374269,2
"(400,20)",1.0,0.1657917593864847,Naive,0.011661807580174927,0.005847953216374269,2
"(400,20)",1.0,0.22181997223980043,Approx,0.05698005698005699,0.005847953216374269,10
"(400,20)",1.0,0.2525653718600409,Data Splitting,0.034482758620689655,0.005830903790087463,6
"(400,20)",0.5,0.1730443538080707,Naive,0.023121387283236997,0.011627906976744186,4
"(400,20)",1.0,0.25386552363590387,Approx,0.034090909090909095,0.005830903790087463,10
"(400,20)",1.0,0.2840135443465355,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",0.0,0.17821357000551108,Naive,0.023121387283236997,0.011627906976744186,4
"(400,20)",0.8571428571428571,0.2277084749243108,Approx,0.07865168539325842,0.011627906976744186,14
"(400,20)",0.0,0.27564835120695946,Data Splitting,0.011661807580174927,0.005847953216374269,2
"(400,20)",0.6666666666666666,0.1722949947055634,Naive,0.0345821325648415,0.017441860465116282,6
"(400,20)",1.0,0.22408445690162354,Approx,0.05698005698005699,0.005847953216374269,10
"(400,20)",1.0,0.2773306893149169,Data Splitting,0.012987012987012988,0.0,2
"(400,20)",0.6666666666666666,0.19041363741868356,Naive,0.038461538461538464,0.01941747572815534,6
"(400,20)",0.8888888888888888,0.25424477517720506,Approx,0.1111111111111111,0.01941747572815534,18
"(400,20)",1.0,0.28106259881483603,Data Splitting,0.010498687664041993,0.0,2
"(400,20)",1.0,0.18672569397646765,Naive,0.010498687664041993,0.005263157894736842,2
"(400,20)",1.0,0.24342121692265759,Approx,0.061381074168797956,0.0,12
"(400,20)",1.0,0.23861863492067326,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.17803491214958794,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.7777777777777778,0.24235767424784,Approx,0.09045226130653267,0.005249343832020998,18
"(400,20)",1.0,0.27662978597884064,Data Splitting,0.0196078431372549,0.009852216748768473,2
"(400,20)",0.5,0.17982345691698182,Naive,0.038834951456310676,0.0196078431372549,4
"(400,20)",0.75,0.23961214836791558,Approx,0.05714285714285714,0.00980392156862745,8
"(400,20)",1.0,0.2603248556986919,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.17568347753697672,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",1.0,0.23201222594966472,Approx,0.07106598984771574,0.010471204188481674,14
