"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(200,10)",1.0,0.3510257404332976,Data Splitting,0.08602150537634408,0.0,4
"(200,10)",0.0,0.24301229004603547,Naive,0.04395604395604395,0.02222222222222222,2
"(200,10)",1.0,0.32128374704215656,Approx,0.08602150537634408,0.02222222222222222,4
"(200,10)",1.0,0.35188460145309136,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",0.0,0.26246359989087564,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.3443710410300616,Approx,0.15384615384615385,0.0,6
"(200,10)",1.0,0.45207571329142515,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2888661658815856,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3516900639022376,Approx,0.125,0.0,6
"(200,10)",1.0,0.33501110397799577,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2744177643611857,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3045149443297678,Approx,0.04347826086956522,0.0,2
"(200,10)",1.0,0.36868666633820396,Data Splitting,0.0,0.0,2
"(200,10)",0.0,0.2602154533421612,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.8,0.3185224756244063,Approx,0.24390243902439027,0.0273972602739726,10
"(200,10)",1.0,0.3248630486882791,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.24859103941275876,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.28720241656146744,Approx,0.04347826086956522,0.0,2
"(200,10)",1.0,0.41707600299028597,Data Splitting,0.09523809523809523,0.0,2
"(200,10)",0.0,0.2761973878225985,Naive,0.09523809523809523,0.04878048780487806,2
"(200,10)",1.0,0.35984951819355965,Approx,0.30769230769230765,0.0,12
"(200,10)",1.0,0.2804154102843255,Data Splitting,0.05479452054794521,0.0,2
"(200,10)",0.0,0.23854658889140398,Naive,0.05479452054794521,0.02777777777777778,2
"(200,10)",1.0,0.2976566022670027,Approx,0.15584415584415587,0.0,6
"(200,10)",0.0,0.44210189250472903,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.30080959388838424,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.6666666666666666,0.36300373668201064,Approx,0.125,0.02197802197802198,6
"(200,10)",1.0,0.37173777376809053,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.25669905928613557,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3326112347360274,Approx,0.19999999999999998,0.0,10
"(200,10)",1.0,0.4312261867516625,Data Splitting,0.04395604395604395,0.0,2
"(200,10)",1.0,0.23516236372560376,Naive,0.04395604395604395,0.02222222222222222,2
"(200,10)",1.0,0.3283738339243116,Approx,0.18181818181818182,0.0,10
"(200,10)",1.0,0.3800303615011579,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",0.0,0.2596845641066914,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.33137555580642014,Approx,0.15384615384615385,0.0,6
"(200,10)",1.0,0.341362804092437,Data Splitting,0.05405405405405406,0.0273972602739726,2
"(200,10)",0.0,0.24745276161760033,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.34051556646268716,Approx,0.10526315789473684,0.0273972602739726,4
"(200,10)",1.0,0.428630714906264,Data Splitting,0.05633802816901409,0.02857142857142857,2
"(200,10)",0.0,0.2971273591925803,Naive,0.05633802816901409,0.02857142857142857,2
"(200,10)",1.0,0.3786265504654372,Approx,0.16,0.02857142857142857,6
"(200,10)",1.0,0.40395507294374766,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",1.0,0.23005863858591177,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.75,0.35996494622433,Approx,0.163265306122449,0.02197802197802198,8
"(200,10)",1.0,0.37150982125520393,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2656448805963808,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3344520582484032,Approx,0.125,0.02197802197802198,6
"(200,10)",1.0,0.36866482703727477,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2593324533630704,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.3333333333333333,0.3019313690421514,Approx,0.125,0.04347826086956522,6
"(200,10)",1.0,0.40069703783928035,Data Splitting,0.04347826086956522,0.0,2
