"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(1000,50)",0.9473684210526315,0.15009175505123185,Approx,0.03495630461922597,0.010178117048346057,38
"(1000,50)",1.0,0.153178209764204,Data Splitting,0.0053583389149363695,0.0026827632461435278,4
"(1000,50)",0.75,0.10512920560819758,Naive,0.010688042752171008,0.0053583389149363695,8
"(1000,50)",0.9047619047619048,0.14743726881967176,Approx,0.041802743305029394,0.009358288770053475,42
"(1000,50)",1.0,0.1603474067022203,Data Splitting,0.018181818181818184,0.00916030534351145,8
"(1000,50)",0.5,0.11062295404078863,Naive,0.030120481927710843,0.015197568389057751,12
"(1000,50)",0.8235294117647058,0.14893554929501718,Approx,0.06997084548104957,0.018181818181818184,34
"(1000,50)",1.0,0.16443678970635103,Data Splitting,0.010109519797809604,0.0,8
"(1000,50)",0.7777777777777778,0.11116839593831185,Naive,0.03007518796992481,0.015151515151515152,18
"(1000,50)",1.0,0.15734806593355607,Approx,0.0454176804541768,0.011804384485666106,54
"(1000,50)",1.0,0.15484338677218742,Data Splitting,0.00749063670411985,0.00375234521575985,4
"(1000,50)",0.6,0.10934538959691875,Naive,0.018621973929236497,0.009354536950420954,10
"(1000,50)",0.7647058823529411,0.14439158550754924,Approx,0.04371584699453552,0.00749063670411985,34
"(1000,50)",1.0,0.17719263936731103,Data Splitting,0.003463203463203463,0.0017331022530329288,2
"(1000,50)",0.6666666666666666,0.11066781614552974,Naive,0.020600858369098713,0.010353753235547887,12
"(1000,50)",0.8666666666666667,0.13912606458873883,Approx,0.047337278106508875,0.017196904557179708,30
"(1000,50)",1.0,0.1703334797810945,Data Splitting,0.00909090909090909,0.004555808656036446,2
"(1000,50)",0.3333333333333333,0.10997218062378823,Naive,0.05333333333333332,0.027027027027027025,12
"(1000,50)",0.8235294117647058,0.14863989563236712,Approx,0.07627118644067796,0.02242152466367713,34
"(1000,50)",1.0,0.17161644150510166,Data Splitting,0.0047789725209080045,0.0023923444976076554,2
"(1000,50)",1.0,0.10926264495407881,Naive,0.01897983392645314,0.009535160905840287,8
"(1000,50)",1.0,0.14779068722050437,Approx,0.055109070034443174,0.011904761904761906,36
"(1000,50)",1.0,0.16150753152475505,Data Splitting,0.007774538386783284,0.0038948393378773127,4
"(1000,50)",0.8,0.11488235070137232,Naive,0.01932367149758454,0.009708737864077669,10
"(1000,50)",0.9,0.14950492400158563,Approx,0.056338028169014086,0.011627906976744186,40
"(1000,50)",1.0,0.15721382206710635,Data Splitting,0.002320185614849188,0.0,2
"(1000,50)",0.6666666666666666,0.11326356243657588,Naive,0.006944444444444445,0.003478260869565217,6
"(1000,50)",0.7857142857142857,0.1549209110180795,Approx,0.027428571428571427,0.004634994206257242,28
"(1000,50)",1.0,0.1679127824300694,Data Splitting,0.012987012987012988,0.0,2
"(1000,50)",0.5,0.10693690729570786,Naive,0.05095541401273886,0.02580645161290323,8
"(1000,50)",0.9375,0.1519829475056912,Approx,0.1183431952662722,0.03215434083601287,32
"(1000,50)",1.0,0.153996703285684,Data Splitting,0.0048455481526347675,0.002425712553062462,4
"(1000,50)",1.0,0.10920106728346125,Naive,0.007259528130671506,0.003636363636363637,6
"(1000,50)",1.0,0.14579867204760513,Approx,0.031044776119402984,0.007259528130671506,28
"(1000,50)",1.0,0.15752631195893696,Data Splitting,0.005471956224350205,0.0027397260273972603,2
"(1000,50)",0.6666666666666666,0.11125075254885587,Naive,0.03238866396761134,0.0163265306122449,12
"(1000,50)",0.8888888888888888,0.15054631462419582,Approx,0.05751633986928104,0.01628222523744912,36
"(1000,50)",1.0,0.15920531581447195,Data Splitting,0.013490725126475547,0.0033898305084745766,4
"(1000,50)",1.0,0.10922576068825368,Naive,0.013490725126475547,0.00676818950930626,4
"(1000,50)",0.7142857142857143,0.14380227523774383,Approx,0.07131280388978929,0.013490725126475547,28
"(1000,50)",1.0,0.16482099403233455,Data Splitting,0.01785714285714286,0.008968609865470852,2
"(1000,50)",0.0,0.110603222980689,Naive,0.01785714285714286,0.008968609865470852,2
"(1000,50)",0.8125,0.1554383310473343,Approx,0.06299212598425197,0.008849557522123894,32
"(1000,50)",0.0,0.1706257841599311,Data Splitting,0.003913894324853229,0.0019588638589618022,2
"(1000,50)",0.42857142857142855,0.11357303597913641,Naive,0.027079303675048357,0.013631937682570594,14
"(1000,50)",0.7777777777777778,0.15184058924843372,Approx,0.056818181818181816,0.01554907677356657,36
"(1000,50)",1.0,0.17040700882342036,Data Splitting,0.012718600953895072,0.006379585326953748,4
"(1000,50)",0.75,0.11267357171314402,Naive,0.025276461295418644,0.012718600953895072,8
"(1000,50)",0.9230769230769231,0.14326589097116232,Approx,0.0368663594470046,0.009538950715421303,26
