"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(200,10)",1.0,0.318916415793703,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",1.0,0.22113025004135767,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3105962897218643,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",1.0,0.38754356767885534,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2690577202735275,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.36899152526800616,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.37457141021383794,Data Splitting,0.08695652173913045,0.0,4,0.5,0.0
"(200,10)",0.5,0.2554540312924021,Naive,0.08695652173913045,0.044444444444444446,4,0.0,0.0
"(200,10)",1.0,0.30847833596954394,Approx,0.044444444444444446,0.0,2,0.0,0.0
"(200,10)",1.0,0.400173231604282,Data Splitting,0.05405405405405406,0.0,2,0.5,0.0
"(200,10)",0.5,0.26945688030327,Naive,0.10526315789473684,0.05405405405405406,4,0.0,0.0
"(200,10)",1.0,0.3651869831546334,Approx,0.05405405405405406,0.0,2,0.0,0.0
"(200,10)",0.0,0.37312732876896854,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.30448977810016165,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.380279784347364,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.4051185500096311,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.26767573335692885,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3425850408418232,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.38607810859183267,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",0.0,0.26971680882774773,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3443210308301234,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",1.0,0.38360244561003587,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2716271110362592,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3310023629807388,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.38327351790753483,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.26329680444449377,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.3325567134795197,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.35146303971333237,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",0.0,0.2550094731824937,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3438305170711673,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",1.0,0.3555187933155103,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",1.0,0.26462637959342517,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.3387713736775335,Approx,0.04395604395604395,0.0,2,0.0,0.0
"(200,10)",0.5,0.33836206905431826,Data Splitting,0.0851063829787234,0.0,4,0.5,0.0
"(200,10)",0.0,0.26240394615630425,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",0.5,0.35566090996515387,Approx,0.0851063829787234,0.0,4,0.0,0.0
"(200,10)",1.0,0.4087980955236419,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2635349844723659,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3524846774589252,Approx,0.0851063829787234,0.0,4,0.0,0.0
"(200,10)",1.0,0.3742554683353783,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.2681699576842793,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3385570241095488,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.43653745571089975,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2700253670373569,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3601163564564066,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.34293578382352213,Data Splitting,0.044444444444444446,0.02247191011235955,2,0.5,0.0
"(200,10)",0.0,0.26558507824442235,Naive,0.08695652173913045,0.044444444444444446,4,0.5,0.0
"(200,10)",1.0,0.3243610896889275,Approx,0.08695652173913045,0.044444444444444446,4,0.5,0.0
"(200,10)",1.0,0.37921785443586203,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.27359038323174967,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.3465687836856277,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",0.0,0.43496510694785484,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2842951606186391,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.325126286385224,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.34205419156777317,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2548087456698781,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.35535222845791625,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.3643757275869943,Data Splitting,0.07272727272727272,0.037037037037037035,2,0.5,0.5
"(200,10)",0.5,0.2592318032616295,Naive,0.07017543859649122,0.03636363636363636,4,0.5,0.0
"(200,10)",1.0,0.33766988484837357,Approx,0.07272727272727272,0.037037037037037035,2,0.5,0.0
"(200,10)",1.0,0.3562492226782117,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2409273900300714,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.31075237395479327,Approx,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.40695996029152215,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.27985451280592627,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.3504132679421943,Approx,0.10526315789473684,0.0273972602739726,4,0.25,0.0
"(200,10)",1.0,0.3383370636111455,Data Splitting,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",0.0,0.24197807708741934,Naive,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",1.0,0.3017909484804768,Approx,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",1.0,0.37272287954623606,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2670552760580478,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.3338328563440005,Approx,0.0851063829787234,0.02197802197802198,4,0.25,0.0
"(200,10)",1.0,0.40291359404859195,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.26985708376644546,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.34516935046007585,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.34196360947599264,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.23381659623595472,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.29450008445495574,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3113243510061927,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.28365882656873287,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.35297810420507353,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3556333293555634,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",0.0,0.25933436151160016,Naive,0.08602150537634408,0.04395604395604395,4,0.0,0.0
"(200,10)",1.0,0.29823362640892787,Approx,0.04395604395604395,0.02222222222222222,2,0.5,0.0
"(200,10)",1.0,0.30491331424222357,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.23558026140042937,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3137044878159991,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.41486091223285376,Data Splitting,0.044444444444444446,0.02247191011235955,2,0.5,0.0
"(200,10)",0.0,0.28232236564121166,Naive,0.044444444444444446,0.02247191011235955,2,0.5,0.0
"(200,10)",1.0,0.3448308586159706,Approx,0.044444444444444446,0.02247191011235955,2,0.5,0.0
"(200,10)",1.0,0.3919451430076708,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.28047955804440816,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",0.6666666666666666,0.3632317735584365,Approx,0.125,0.0,6,0.0,0.0
"(200,10)",1.0,0.367370953503365,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2518675386018519,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.338947920225813,Approx,0.125,0.04347826086956522,6,0.3333333333333333,0.0
"(200,10)",1.0,0.3812926977068047,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2651642637410396,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.34052427166968013,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.47977616127748446,Data Splitting,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",0.0,0.30207616343280547,Naive,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",0.0,0.36284719683867833,Approx,0.05479452054794521,0.02777777777777778,2,0.5,0.0
"(200,10)",1.0,0.30764385209447526,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.267715339144711,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.316951943392253,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.43939696555103397,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.2940591440530017,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.3701059718789139,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.3511813897109397,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.2537406140215045,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.33803233370785557,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.4170387950882231,Data Splitting,0.08695652173913045,0.044444444444444446,2,0.5,0.0
"(200,10)",0.0,0.31089395807323467,Naive,0.08695652173913045,0.044444444444444446,2,0.5,0.0
"(200,10)",1.0,0.3807216135493201,Approx,0.08695652173913045,0.044444444444444446,2,0.5,0.0
"(200,10)",1.0,0.3573940829864151,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.23657992621668233,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.2823113522598838,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.39109855660996357,Data Splitting,0.044444444444444446,0.0,2,0.5,0.0
"(200,10)",0.0,0.29213466947753197,Naive,0.08695652173913045,0.044444444444444446,4,0.0,0.0
"(200,10)",1.0,0.36413773390101367,Approx,0.1276595744680851,0.044444444444444446,6,0.3333333333333333,0.0
"(200,10)",1.0,0.320447300363689,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.24388992835696527,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.30899674374322095,Approx,0.04347826086956522,0.0,2,0.0,0.0
"(200,10)",1.0,0.47024016751068254,Data Splitting,0.05714285714285715,0.0,2,0.5,0.0
"(200,10)",0.0,0.2860662237814717,Naive,0.05714285714285715,0.028985507246376812,2,0.0,0.0
"(200,10)",0.0,0.3488997389327718,Approx,0.05714285714285715,0.0,2,0.0,0.0
"(200,10)",0.0,0.35781920484434965,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.5,0.2606152967290848,Naive,0.10526315789473684,0.05405405405405406,4,0.5,0.0
"(200,10)",0.0,0.29316172564762444,Approx,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.3840796771133854,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.27652042711473646,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.3302921949416018,Approx,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",1.0,0.4482579986514202,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.2958532593942196,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.3346604256342656,Approx,0.10526315789473684,0.0273972602739726,4,0.25,0.0
"(200,10)",1.0,0.335977645708626,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.2698921392993261,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",1.0,0.34092235752510947,Approx,0.0851063829787234,0.0,4,0.0,0.0
"(200,10)",0.0,0.33907481820493446,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.24841381414660815,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
