"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(200,10)",1.0,0.3449994628018327,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.25448328378916235,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",0.6666666666666666,0.3382447552137588,Approx,0.125,0.02197802197802198,6,0.16666666666666666,0.0
"(200,10)",1.0,0.3117518058770686,Data Splitting,0.05405405405405406,0.0,2,0.5,0.0
"(200,10)",1.0,0.21981728028832836,Naive,0.05405405405405406,0.0273972602739726,2,0.0,0.0
"(200,10)",1.0,0.3300766793007945,Approx,0.10526315789473684,0.0,4,0.0,0.0
"(200,10)",1.0,0.40126895810720997,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.28424352585780466,Naive,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.75,0.39632136084626596,Approx,0.163265306122449,0.02197802197802198,8,0.125,0.0
"(200,10)",0.5,0.3737564930853361,Data Splitting,0.10526315789473684,0.0,4,0.5,0.0
"(200,10)",0.0,0.2633029790637495,Naive,0.05405405405405406,0.0273972602739726,2,0.0,0.0
"(200,10)",1.0,0.3682420776088623,Approx,0.19999999999999998,0.0273972602739726,8,0.125,0.0
"(200,10)",1.0,0.37277476178840097,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.25754715617440627,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.35204167269145403,Approx,0.163265306122449,0.0,8,0.0,0.0
"(200,10)",1.0,0.36313543815160837,Data Splitting,0.05405405405405406,0.0,2,0.5,0.0
"(200,10)",0.0,0.2542321773906715,Naive,0.10526315789473684,0.05405405405405406,4,0.0,0.0
"(200,10)",1.0,0.34048787211303483,Approx,0.19999999999999998,0.0273972602739726,8,0.125,0.0
"(200,10)",1.0,0.37035477289935614,Data Splitting,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",0.0,0.2193706824418842,Naive,0.05405405405405406,0.0273972602739726,2,0.5,0.0
"(200,10)",1.0,0.2859547515606631,Approx,0.05405405405405406,0.0,2,0.0,0.0
"(200,10)",1.0,0.43662790584033695,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.5,0.27593352432420226,Naive,0.0851063829787234,0.04347826086956522,4,0.0,0.0
"(200,10)",0.75,0.3921049020807149,Approx,0.163265306122449,0.02197802197802198,8,0.125,0.0
"(200,10)",1.0,0.3476578091048704,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.251347657831152,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",0.8,0.315287113478251,Approx,0.19999999999999998,0.02197802197802198,10,0.1,0.0
"(200,10)",1.0,0.34736528380256615,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.25830003263376045,Naive,0.125,0.06451612903225806,6,0.5,0.0
"(200,10)",0.8,0.3672379038471256,Approx,0.19999999999999998,0.04347826086956522,10,0.2,0.0
"(200,10)",1.0,0.37736212628788823,Data Splitting,0.04395604395604395,0.0,2,0.5,0.0
"(200,10)",0.0,0.27120669827124677,Naive,0.04395604395604395,0.02222222222222222,2,0.0,0.0
"(200,10)",1.0,0.35234929877686777,Approx,0.10526315789473684,0.0,6,0.0,0.0
"(200,10)",1.0,0.3609979839226188,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.5,0.23782379360969422,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.3060671751196465,Approx,0.163265306122449,0.02197802197802198,8,0.125,0.0
"(200,10)",1.0,0.3853440889461991,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",0.0,0.261075389797946,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",1.0,0.3523535795067808,Approx,0.163265306122449,0.0,8,0.0,0.0
"(200,10)",1.0,0.34931557782426775,Data Splitting,0.04347826086956522,0.02197802197802198,2,0.5,0.0
"(200,10)",0.0,0.25069106816473585,Naive,0.0851063829787234,0.04347826086956522,4,0.5,0.0
"(200,10)",1.0,0.30889258968389033,Approx,0.125,0.02197802197802198,6,0.16666666666666666,0.0
"(200,10)",1.0,0.3651043989745977,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
"(200,10)",1.0,0.23085971391093305,Naive,0.04347826086956522,0.02197802197802198,2,0.0,0.0
"(200,10)",0.75,0.30788014715362705,Approx,0.163265306122449,0.0,8,0.0,0.0
"(200,10)",1.0,0.3490107973880186,Data Splitting,0.04347826086956522,0.0,2,0.5,0.0
