"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(200,10)",1.0,0.3660779724655795,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",1.0,0.23577779504387159,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.3333333333333333,0.34919452221484093,Approx,0.125,0.04347826086956522,6
"(200,10)",1.0,0.35526722910919506,Data Splitting,0.0851063829787234,0.0,4
"(200,10)",0.0,0.26359031362514646,Naive,0.0851063829787234,0.04347826086956522,4
"(200,10)",1.0,0.3360936056747481,Approx,0.23529411764705882,0.02197802197802198,12
"(200,10)",1.0,0.36412630273670693,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.25255303132186,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.5,0.3166563850903648,Approx,0.163265306122449,0.02197802197802198,8
"(200,10)",1.0,0.3945598948898893,Data Splitting,0.044444444444444446,0.0,2
"(200,10)",0.0,0.2542052541774078,Naive,0.044444444444444446,0.02247191011235955,2
"(200,10)",1.0,0.3267551966804725,Approx,0.08695652173913045,0.0,4
"(200,10)",1.0,0.30486070081418076,Data Splitting,0.10526315789473684,0.0,4
"(200,10)",0.5,0.22752370557196824,Naive,0.10526315789473684,0.05405405405405406,4
"(200,10)",1.0,0.31208448457343996,Approx,0.19999999999999998,0.0,8
"(200,10)",1.0,0.3282407632254439,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.2511819849822036,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.33303406336953095,Approx,0.125,0.02197802197802198,6
"(200,10)",1.0,0.3344136009588028,Data Splitting,0.0851063829787234,0.0,4
"(200,10)",0.0,0.24106064431990928,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.6666666666666666,0.30414415257408384,Approx,0.125,0.02197802197802198,6
"(200,10)",1.0,0.3439914764134202,Data Splitting,0.044444444444444446,0.0,2
"(200,10)",0.0,0.22995240916855192,Naive,0.044444444444444446,0.02247191011235955,2
"(200,10)",1.0,0.3752145313368825,Approx,0.1276595744680851,0.0,6
"(200,10)",1.0,0.37309826013508046,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.2512400199337389,Naive,0.0851063829787234,0.04347826086956522,4
"(200,10)",1.0,0.31256666092611574,Approx,0.125,0.04347826086956522,6
"(200,10)",0.0,0.4521427393969505,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.2974812756246846,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.34538934992508397,Approx,0.163265306122449,0.02197802197802198,8
"(200,10)",0.0,0.3689395477812053,Data Splitting,0.04395604395604395,0.02222222222222222,2
