"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size,Cond. power,FDP
"(400,20)",1.0,0.22446413389325093,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.0,0.1728373576174763,Naive,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",0.75,0.2562453202632324,Approx,0.08938547486033518,0.034482758620689655,16,0.375,0.0
"(400,20)",1.0,0.2741225974312858,Data Splitting,0.01639344262295082,0.01639344262295082,2,1.0,0.0
"(400,20)",0.5,0.1813794790094828,Naive,0.032520325203252036,0.032520325203252036,4,1.0,0.0
"(400,20)",0.875,0.24104012763307223,Approx,0.12403100775193798,0.07936507936507936,16,0.625,0.0
"(400,20)",1.0,0.24640417639270623,Data Splitting,0.012987012987012988,0.012987012987012988,2,1.0,0.0
"(400,20)",0.0,0.17004341239780213,Naive,0.02580645161290323,0.02580645161290323,4,1.0,0.0
"(400,20)",0.875,0.253541174324407,Approx,0.09937888198757763,0.038461538461538464,16,0.375,0.0
"(400,20)",1.0,0.25864213059580354,Data Splitting,0.010471204188481674,0.010471204188481674,2,1.0,0.0
"(400,20)",1.0,0.18170756037178498,Naive,0.020833333333333332,0.020833333333333332,4,1.0,0.0
"(400,20)",0.7142857142857143,0.24935655652105004,Approx,0.07106598984771574,0.031088082901554404,14,0.42857142857142855,0.0
"(400,20)",1.0,0.28039724764614604,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.5,0.18279606011356023,Naive,0.020833333333333332,0.020833333333333332,4,0.0,0.0
"(400,20)",0.5,0.23724403188203477,Approx,0.061224489795918366,0.020833333333333332,12,0.3333333333333333,0.0
"(400,20)",1.0,0.2515221493013748,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",0.0,0.1707528485066799,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.25462076714283793,Approx,0.08080808080808081,0.010471204188481674,16,0.125,0.0
"(400,20)",1.0,0.28672261420862377,Data Splitting,0.016,0.016,2,1.0,0.0
"(400,20)",0.5,0.17568646591041387,Naive,0.031746031746031744,0.031746031746031744,4,1.0,0.0
"(400,20)",0.7,0.24880807779518924,Approx,0.13432835820895522,0.06201550387596899,20,0.4444444444444444,0.19999999999999996
"(400,20)",1.0,0.236074230499159,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.1758615810029535,Naive,0.031088082901554404,0.031088082901554404,6,0.0,0.0
"(400,20)",1.0,0.24216983955247678,Approx,0.05128205128205127,0.010471204188481674,10,0.2,0.0
"(400,20)",1.0,0.22838928683826204,Data Splitting,0.010471204188481674,0.0,2,1.0,0.0
"(400,20)",1.0,0.17313114049434578,Naive,0.010471204188481674,0.010471204188481674,2,0.0,0.0
"(400,20)",1.0,0.2385408904117051,Approx,0.061224489795918366,0.0,12,0.0,0.0
"(400,20)",1.0,0.24774944486486733,Data Splitting,0.011627906976744186,0.0,2,1.0,0.0
"(400,20)",0.5,0.1810341921438316,Naive,0.023121387283236997,0.023121387283236997,4,0.0,0.0
"(400,20)",0.875,0.2247700681822707,Approx,0.07821229050279328,0.034482758620689655,16,0.42857142857142855,0.0
"(400,20)",1.0,0.25772867531880045,Data Splitting,0.011627906976744186,0.011627906976744186,2,1.0,0.0
"(400,20)",1.0,0.181659431977853,Naive,0.023121387283236997,0.023121387283236997,4,1.0,0.0
"(400,20)",0.9230769230769231,0.24577983501015327,Approx,0.13043478260869565,0.045714285714285714,26,0.3333333333333333,0.0
"(400,20)",1.0,0.25395323149814897,Data Splitting,0.018181818181818184,0.018181818181818184,2,1.0,0.5
"(400,20)",0.0,0.17084706808306205,Naive,0.01801801801801802,0.01801801801801802,4,1.0,0.0
