"n,p",randomizer scale,coverage rate,avg length,F1 score,F1 score (post inf),E size,Selection power,Cond. power,Power post inf,FDP
"(400,20)",0.5,0.3333333333333333,0.4030697809570915,0.034482758620689655,0.023121387283236997,6,0.017543859649122806,0.6666666666666666,0.011695906432748537,0.0
"(400,20)",1.0,0.75,0.26259890157748866,0.07821229050279328,0.023121387283236997,16,0.04093567251461988,0.2857142857142857,0.011695906432748537,0.0
"(400,20)",2.0,0.9361702127659575,0.20149401981157164,0.35779816513761464,0.06779661016949151,94,0.22807017543859648,0.15384615384615385,0.03508771929824561,0.0
"(400,20)",3.0,0.9130434782608695,0.1891939456531907,0.5499999999999999,0.12087912087912087,138,0.38596491228070173,0.16666666666666666,0.06432748538011696,0.0
"(400,20)",4.0,0.8909090909090909,0.1834548708302789,0.7117437722419928,0.160427807486631,220,0.5847953216374269,0.15,0.08771929824561403,0.0625
